selection_groups,parent_rank,parent_residue,parent_component_count,parent_residual_measure,parent_max_component_width,parent_mod210,reflection_orbit,capacity_pass,lift_remainder,child_residue,transition_label,component_delta,phase_margin,phase_rank,aperture_tension,aperture_tension_rank,gap_width,gap_center,slack,nearest_q_grid_distance,is_close
aperture_frontier_top_400;capacity_top_200,388,48802,1,4/77,4/77,82,9/10,True,14,7706452,miss,0,-25/209,5,25/209,5,4/77,95/154,1/2926,351/2926,False
aperture_frontier_top_400;capacity_top_200,388,48802,1,4/77,4/77,82,9/10,True,15,7195942,miss,0,-36/209,7,36/209,7,4/77,95/154,1/2926,505/2926,False
aperture_frontier_top_400;capacity_top_200,388,48802,1,4/77,4/77,82,9/10,True,16,6685432,miss,0,-47/209,9,47/209,9,4/77,95/154,1/2926,659/2926,False
aperture_frontier_top_400;capacity_top_200,388,48802,1,4/77,4/77,82,9/10,True,17,6174922,miss,0,-58/209,11,58/209,11,4/77,95/154,1/2926,813/2926,False
aperture_frontier_top_400;capacity_top_200,388,48802,1,4/77,4/77,82,9/10,True,18,5664412,miss,0,-69/209,13,69/209,13,4/77,95/154,1/2926,967/2926,False
aperture_frontier_top_400;capacity_top_200,389,49264,1,4/77,4/77,124,3/16,True,0,8217424,miss,0,-80/209,15,80/209,15,4/77,95/154,1/2926,59/154,False
aperture_frontier_top_400;capacity_top_200,389,49264,1,4/77,4/77,124,3/16,True,1,7706914,miss,0,-91/209,17,91/209,17,4/77,95/154,1/2926,1275/2926,False
aperture_frontier_top_400;capacity_top_200,389,49264,1,4/77,4/77,124,3/16,True,2,7196404,miss,0,-102/209,19,102/209,19,4/77,95/154,1/2926,1429/2926,False
aperture_frontier_top_400;capacity_top_200,389,49264,1,4/77,4/77,124,3/16,True,3,6685894,miss,0,-61/133,18,61/133,18,4/77,95/154,1/2926,1343/2926,False
aperture_frontier_top_400;capacity_top_200,389,49264,1,4/77,4/77,124,3/16,True,4,6175384,miss,0,-54/133,16,54/133,16,4/77,95/154,1/2926,1189/2926,False
aperture_frontier_top_400;capacity_top_200,389,49264,1,4/77,4/77,124,3/16,True,5,5664874,miss,0,-47/133,14,47/133,14,4/77,95/154,1/2926,1035/2926,False
aperture_frontier_top_400;capacity_top_200,389,49264,1,4/77,4/77,124,3/16,True,6,5154364,miss,0,-40/133,12,40/133,12,4/77,95/154,1/2926,881/2926,False
aperture_frontier_top_400;capacity_top_200,389,49264,1,4/77,4/77,124,3/16,True,7,4643854,miss,0,-33/133,10,33/133,10,4/77,95/154,1/2926,727/2926,False
aperture_frontier_top_400;capacity_top_200,389,49264,1,4/77,4/77,124,3/16,True,8,4133344,miss,0,-26/133,8,26/133,8,4/77,95/154,1/2926,573/2926,False
aperture_frontier_top_400;capacity_top_200,389,49264,1,4/77,4/77,124,3/16,True,9,3622834,miss,0,-1/7,6,1/7,6,4/77,95/154,1/2926,419/2926,False
aperture_frontier_top_400;capacity_top_200,389,49264,1,4/77,4/77,124,3/16,True,10,3112324,miss,0,-12/133,4,12/133,4,4/77,95/154,1/2926,265/2926,False
aperture_frontier_top_400;capacity_top_200,389,49264,1,4/77,4/77,124,3/16,True,11,2601814,trim,0,-5/133,2,5/133,2,4/77,95/154,1/2926,111/2926,False
aperture_frontier_top_400;capacity_top_200,389,49264,1,4/77,4/77,124,3/16,True,12,2091304,trim,0,-3/209,1,3/209,1,4/77,95/154,1/2926,43/2926,False
aperture_frontier_top_400;capacity_top_200,389,49264,1,4/77,4/77,124,3/16,True,13,1580794,miss,0,-14/209,3,14/209,3,4/77,95/154,1/2926,197/2926,False
aperture_frontier_top_400;capacity_top_200,389,49264,1,4/77,4/77,124,3/16,True,14,1070284,miss,0,-25/209,5,25/209,5,4/77,95/154,1/2926,351/2926,False
aperture_frontier_top_400;capacity_top_200,389,49264,1,4/77,4/77,124,3/16,True,15,559774,miss,0,-36/209,7,36/209,7,4/77,95/154,1/2926,505/2926,False
aperture_frontier_top_400;capacity_top_200,389,49264,1,4/77,4/77,124,3/16,True,16,49264,miss,0,-47/209,9,47/209,9,4/77,95/154,1/2926,659/2926,False
aperture_frontier_top_400;capacity_top_200,389,49264,1,4/77,4/77,124,3/16,True,17,9238444,miss,0,-58/209,11,58/209,11,4/77,95/154,1/2926,813/2926,False
aperture_frontier_top_400;capacity_top_200,389,49264,1,4/77,4/77,124,3/16,True,18,8727934,miss,0,-69/209,13,69/209,13,4/77,95/154,1/2926,967/2926,False
aperture_frontier_top_400;capacity_top_200,390,49604,1,4/77,4/77,44,5/14,True,0,7196744,miss,0,-80/209,15,80/209,15,4/77,59/154,1/2926,59/154,False
aperture_frontier_top_400;capacity_top_200,390,49604,1,4/77,4/77,44,5/14,True,1,6686234,miss,0,-69/209,13,69/209,13,4/77,59/154,1/2926,967/2926,False
aperture_frontier_top_400;capacity_top_200,390,49604,1,4/77,4/77,44,5/14,True,2,6175724,miss,0,-58/209,11,58/209,11,4/77,59/154,1/2926,813/2926,False
aperture_frontier_top_400;capacity_top_200,390,49604,1,4/77,4/77,44,5/14,True,3,5665214,miss,0,-47/209,9,47/209,9,4/77,59/154,1/2926,659/2926,False
aperture_frontier_top_400;capacity_top_200,390,49604,1,4/77,4/77,44,5/14,True,4,5154704,miss,0,-36/209,7,36/209,7,4/77,59/154,1/2926,505/2926,False
aperture_frontier_top_400;capacity_top_200,390,49604,1,4/77,4/77,44,5/14,True,5,4644194,miss,0,-25/209,5,25/209,5,4/77,59/154,1/2926,351/2926,False
aperture_frontier_top_400;capacity_top_200,390,49604,1,4/77,4/77,44,5/14,True,6,4133684,miss,0,-14/209,3,14/209,3,4/77,59/154,1/2926,197/2926,False
aperture_frontier_top_400;capacity_top_200,390,49604,1,4/77,4/77,44,5/14,True,7,3623174,trim,0,-3/209,1,3/209,1,4/77,59/154,1/2926,43/2926,False
aperture_frontier_top_400;capacity_top_200,390,49604,1,4/77,4/77,44,5/14,True,8,3112664,trim,0,-5/133,2,5/133,2,4/77,59/154,1/2926,111/2926,False
aperture_frontier_top_400;capacity_top_200,390,49604,1,4/77,4/77,44,5/14,True,9,2602154,miss,0,-12/133,4,12/133,4,4/77,59/154,1/2926,265/2926,False
aperture_frontier_top_400;capacity_top_200,390,49604,1,4/77,4/77,44,5/14,True,10,2091644,miss,0,-1/7,6,1/7,6,4/77,59/154,1/2926,419/2926,False
aperture_frontier_top_400;capacity_top_200,390,49604,1,4/77,4/77,44,5/14,True,11,1581134,miss,0,-26/133,8,26/133,8,4/77,59/154,1/2926,573/2926,False
aperture_frontier_top_400;capacity_top_200,390,49604,1,4/77,4/77,44,5/14,True,12,1070624,miss,0,-33/133,10,33/133,10,4/77,59/154,1/2926,727/2926,False
aperture_frontier_top_400;capacity_top_200,390,49604,1,4/77,4/77,44,5/14,True,13,560114,miss,0,-40/133,12,40/133,12,4/77,59/154,1/2926,881/2926,False
aperture_frontier_top_400;capacity_top_200,390,49604,1,4/77,4/77,44,5/14,True,14,49604,miss,0,-47/133,14,47/133,14,4/77,59/154,1/2926,1035/2926,False
aperture_frontier_top_400;capacity_top_200,390,49604,1,4/77,4/77,44,5/14,True,15,9238784,miss,0,-54/133,16,54/133,16,4/77,59/154,1/2926,1189/2926,False
aperture_frontier_top_400;capacity_top_200,390,49604,1,4/77,4/77,44,5/14,True,16,8728274,miss,0,-61/133,18,61/133,18,4/77,59/154,1/2926,1343/2926,False
aperture_frontier_top_400;capacity_top_200,390,49604,1,4/77,4/77,44,5/14,True,17,8217764,miss,0,-102/209,19,102/209,19,4/77,59/154,1/2926,1429/2926,False
aperture_frontier_top_400;capacity_top_200,390,49604,1,4/77,4/77,44,5/14,True,18,7707254,miss,0,-91/209,17,91/209,17,4/77,59/154,1/2926,1275/2926,False
aperture_frontier_top_400;capacity_top_200,391,49726,1,4/77,4/77,166,3/16,True,0,1581256,miss,0,-80/209,15,80/209,15,4/77,95/154,1/2926,59/154,False
aperture_frontier_top_400;capacity_top_200,391,49726,1,4/77,4/77,166,3/16,True,1,1070746,miss,0,-91/209,17,91/209,17,4/77,95/154,1/2926,1275/2926,False
aperture_frontier_top_400;capacity_top_200,391,49726,1,4/77,4/77,166,3/16,True,2,560236,miss,0,-102/209,19,102/209,19,4/77,95/154,1/2926,1429/2926,False
aperture_frontier_top_400;capacity_top_200,391,49726,1,4/77,4/77,166,3/16,True,3,49726,miss,0,-61/133,18,61/133,18,4/77,95/154,1/2926,1343/2926,False
aperture_frontier_top_400;capacity_top_200,391,49726,1,4/77,4/77,166,3/16,True,4,9238906,miss,0,-54/133,16,54/133,16,4/77,95/154,1/2926,1189/2926,False
aperture_frontier_top_400;capacity_top_200,391,49726,1,4/77,4/77,166,3/16,True,5,8728396,miss,0,-47/133,14,47/133,14,4/77,95/154,1/2926,1035/2926,False
aperture_frontier_top_400;capacity_top_200,391,49726,1,4/77,4/77,166,3/16,True,6,8217886,miss,0,-40/133,12,40/133,12,4/77,95/154,1/2926,881/2926,False
aperture_frontier_top_400;capacity_top_200,391,49726,1,4/77,4/77,166,3/16,True,7,7707376,miss,0,-33/133,10,33/133,10,4/77,95/154,1/2926,727/2926,False
aperture_frontier_top_400;capacity_top_200,391,49726,1,4/77,4/77,166,3/16,True,8,7196866,miss,0,-26/133,8,26/133,8,4/77,95/154,1/2926,573/2926,False
aperture_frontier_top_400;capacity_top_200,391,49726,1,4/77,4/77,166,3/16,True,9,6686356,miss,0,-1/7,6,1/7,6,4/77,95/154,1/2926,419/2926,False
aperture_frontier_top_400;capacity_top_200,391,49726,1,4/77,4/77,166,3/16,True,10,6175846,miss,0,-12/133,4,12/133,4,4/77,95/154,1/2926,265/2926,False
aperture_frontier_top_400;capacity_top_200,391,49726,1,4/77,4/77,166,3/16,True,11,5665336,trim,0,-5/133,2,5/133,2,4/77,95/154,1/2926,111/2926,False
aperture_frontier_top_400;capacity_top_200,391,49726,1,4/77,4/77,166,3/16,True,12,5154826,trim,0,-3/209,1,3/209,1,4/77,95/154,1/2926,43/2926,False
aperture_frontier_top_400;capacity_top_200,391,49726,1,4/77,4/77,166,3/16,True,13,4644316,miss,0,-14/209,3,14/209,3,4/77,95/154,1/2926,197/2926,False
aperture_frontier_top_400;capacity_top_200,391,49726,1,4/77,4/77,166,3/16,True,14,4133806,miss,0,-25/209,5,25/209,5,4/77,95/154,1/2926,351/2926,False
aperture_frontier_top_400;capacity_top_200,391,49726,1,4/77,4/77,166,3/16,True,15,3623296,miss,0,-36/209,7,36/209,7,4/77,95/154,1/2926,505/2926,False
aperture_frontier_top_400;capacity_top_200,391,49726,1,4/77,4/77,166,3/16,True,16,3112786,miss,0,-47/209,9,47/209,9,4/77,95/154,1/2926,659/2926,False
aperture_frontier_top_400;capacity_top_200,391,49726,1,4/77,4/77,166,3/16,True,17,2602276,miss,0,-58/209,11,58/209,11,4/77,95/154,1/2926,813/2926,False
aperture_frontier_top_400;capacity_top_200,391,49726,1,4/77,4/77,166,3/16,True,18,2091766,miss,0,-69/209,13,69/209,13,4/77,95/154,1/2926,967/2926,False
aperture_frontier_top_400;capacity_top_200,392,50066,1,4/77,4/77,86,1/18,True,0,560576,miss,0,-80/209,15,80/209,15,4/77,59/154,1/2926,59/154,False
aperture_frontier_top_400;capacity_top_200,392,50066,1,4/77,4/77,86,1/18,True,1,50066,miss,0,-69/209,13,69/209,13,4/77,59/154,1/2926,967/2926,False
aperture_frontier_top_400;capacity_top_200,392,50066,1,4/77,4/77,86,1/18,True,2,9239246,miss,0,-58/209,11,58/209,11,4/77,59/154,1/2926,813/2926,False
aperture_frontier_top_400;capacity_top_200,392,50066,1,4/77,4/77,86,1/18,True,3,8728736,miss,0,-47/209,9,47/209,9,4/77,59/154,1/2926,659/2926,False
aperture_frontier_top_400;capacity_top_200,392,50066,1,4/77,4/77,86,1/18,True,4,8218226,miss,0,-36/209,7,36/209,7,4/77,59/154,1/2926,505/2926,False
aperture_frontier_top_400;capacity_top_200,392,50066,1,4/77,4/77,86,1/18,True,5,7707716,miss,0,-25/209,5,25/209,5,4/77,59/154,1/2926,351/2926,False
aperture_frontier_top_400;capacity_top_200,392,50066,1,4/77,4/77,86,1/18,True,6,7197206,miss,0,-14/209,3,14/209,3,4/77,59/154,1/2926,197/2926,False
aperture_frontier_top_400;capacity_top_200,392,50066,1,4/77,4/77,86,1/18,True,7,6686696,trim,0,-3/209,1,3/209,1,4/77,59/154,1/2926,43/2926,False
aperture_frontier_top_400;capacity_top_200,392,50066,1,4/77,4/77,86,1/18,True,8,6176186,trim,0,-5/133,2,5/133,2,4/77,59/154,1/2926,111/2926,False
aperture_frontier_top_400;capacity_top_200,392,50066,1,4/77,4/77,86,1/18,True,9,5665676,miss,0,-12/133,4,12/133,4,4/77,59/154,1/2926,265/2926,False
aperture_frontier_top_400;capacity_top_200,392,50066,1,4/77,4/77,86,1/18,True,10,5155166,miss,0,-1/7,6,1/7,6,4/77,59/154,1/2926,419/2926,False
aperture_frontier_top_400;capacity_top_200,392,50066,1,4/77,4/77,86,1/18,True,11,4644656,miss,0,-26/133,8,26/133,8,4/77,59/154,1/2926,573/2926,False
aperture_frontier_top_400;capacity_top_200,392,50066,1,4/77,4/77,86,1/18,True,12,4134146,miss,0,-33/133,10,33/133,10,4/77,59/154,1/2926,727/2926,False
aperture_frontier_top_400;capacity_top_200,392,50066,1,4/77,4/77,86,1/18,True,13,3623636,miss,0,-40/133,12,40/133,12,4/77,59/154,1/2926,881/2926,False
aperture_frontier_top_400;capacity_top_200,392,50066,1,4/77,4/77,86,1/18,True,14,3113126,miss,0,-47/133,14,47/133,14,4/77,59/154,1/2926,1035/2926,False
aperture_frontier_top_400;capacity_top_200,392,50066,1,4/77,4/77,86,1/18,True,15,2602616,miss,0,-54/133,16,54/133,16,4/77,59/154,1/2926,1189/2926,False
aperture_frontier_top_400;capacity_top_200,392,50066,1,4/77,4/77,86,1/18,True,16,2092106,miss,0,-61/133,18,61/133,18,4/77,59/154,1/2926,1343/2926,False
aperture_frontier_top_400;capacity_top_200,392,50066,1,4/77,4/77,86,1/18,True,17,1581596,miss,0,-102/209,19,102/209,19,4/77,59/154,1/2926,1429/2926,False
aperture_frontier_top_400;capacity_top_200,392,50066,1,4/77,4/77,86,1/18,True,18,1071086,miss,0,-91/209,17,91/209,17,4/77,59/154,1/2926,1275/2926,False
aperture_frontier_top_400;capacity_top_200,393,50528,1,4/77,4/77,128,7/12,True,0,3624098,miss,0,-80/209,15,80/209,15,4/77,59/154,1/2926,59/154,False
aperture_frontier_top_400;capacity_top_200,393,50528,1,4/77,4/77,128,7/12,True,1,3113588,miss,0,-69/209,13,69/209,13,4/77,59/154,1/2926,967/2926,False
aperture_frontier_top_400;capacity_top_200,393,50528,1,4/77,4/77,128,7/12,True,2,2603078,miss,0,-58/209,11,58/209,11,4/77,59/154,1/2926,813/2926,False
aperture_frontier_top_400;capacity_top_200,393,50528,1,4/77,4/77,128,7/12,True,3,2092568,miss,0,-47/209,9,47/209,9,4/77,59/154,1/2926,659/2926,False
aperture_frontier_top_400;capacity_top_200,393,50528,1,4/77,4/77,128,7/12,True,4,1582058,miss,0,-36/209,7,36/209,7,4/77,59/154,1/2926,505/2926,False
aperture_frontier_top_400;capacity_top_200,393,50528,1,4/77,4/77,128,7/12,True,5,1071548,miss,0,-25/209,5,25/209,5,4/77,59/154,1/2926,351/2926,False
aperture_frontier_top_400;capacity_top_200,393,50528,1,4/77,4/77,128,7/12,True,6,561038,miss,0,-14/209,3,14/209,3,4/77,59/154,1/2926,197/2926,False
aperture_frontier_top_400;capacity_top_200,393,50528,1,4/77,4/77,128,7/12,True,7,50528,trim,0,-3/209,1,3/209,1,4/77,59/154,1/2926,43/2926,False
aperture_frontier_top_400;capacity_top_200,393,50528,1,4/77,4/77,128,7/12,True,8,9239708,trim,0,-5/133,2,5/133,2,4/77,59/154,1/2926,111/2926,False
aperture_frontier_top_400;capacity_top_200,393,50528,1,4/77,4/77,128,7/12,True,9,8729198,miss,0,-12/133,4,12/133,4,4/77,59/154,1/2926,265/2926,False
aperture_frontier_top_400;capacity_top_200,393,50528,1,4/77,4/77,128,7/12,True,10,8218688,miss,0,-1/7,6,1/7,6,4/77,59/154,1/2926,419/2926,False
aperture_frontier_top_400;capacity_top_200,393,50528,1,4/77,4/77,128,7/12,True,11,7708178,miss,0,-26/133,8,26/133,8,4/77,59/154,1/2926,573/2926,False
aperture_frontier_top_400;capacity_top_200,393,50528,1,4/77,4/77,128,7/12,True,12,7197668,miss,0,-33/133,10,33/133,10,4/77,59/154,1/2926,727/2926,False
aperture_frontier_top_400;capacity_top_200,393,50528,1,4/77,4/77,128,7/12,True,13,6687158,miss,0,-40/133,12,40/133,12,4/77,59/154,1/2926,881/2926,False
aperture_frontier_top_400;capacity_top_200,393,50528,1,4/77,4/77,128,7/12,True,14,6176648,miss,0,-47/133,14,47/133,14,4/77,59/154,1/2926,1035/2926,False
aperture_frontier_top_400;capacity_top_200,393,50528,1,4/77,4/77,128,7/12,True,15,5666138,miss,0,-54/133,16,54/133,16,4/77,59/154,1/2926,1189/2926,False
aperture_frontier_top_400;capacity_top_200,393,50528,1,4/77,4/77,128,7/12,True,16,5155628,miss,0,-61/133,18,61/133,18,4/77,59/154,1/2926,1343/2926,False
aperture_frontier_top_400;capacity_top_200,393,50528,1,4/77,4/77,128,7/12,True,17,4645118,miss,0,-102/209,19,102/209,19,4/77,59/154,1/2926,1429/2926,False
aperture_frontier_top_400;capacity_top_200,393,50528,1,4/77,4/77,128,7/12,True,18,4134608,miss,0,-91/209,17,91/209,17,4/77,59/154,1/2926,1275/2926,False
aperture_frontier_top_400;capacity_top_200,394,50650,1,4/77,4/77,40,4/15,True,0,7708300,miss,0,-80/209,15,80/209,15,4/77,95/154,1/2926,59/154,False
aperture_frontier_top_400;capacity_top_200,394,50650,1,4/77,4/77,40,4/15,True,1,7197790,miss,0,-91/209,17,91/209,17,4/77,95/154,1/2926,1275/2926,False
aperture_frontier_top_400;capacity_top_200,394,50650,1,4/77,4/77,40,4/15,True,2,6687280,miss,0,-102/209,19,102/209,19,4/77,95/154,1/2926,1429/2926,False
aperture_frontier_top_400;capacity_top_200,394,50650,1,4/77,4/77,40,4/15,True,3,6176770,miss,0,-61/133,18,61/133,18,4/77,95/154,1/2926,1343/2926,False
aperture_frontier_top_400;capacity_top_200,394,50650,1,4/77,4/77,40,4/15,True,4,5666260,miss,0,-54/133,16,54/133,16,4/77,95/154,1/2926,1189/2926,False
aperture_frontier_top_400;capacity_top_200,394,50650,1,4/77,4/77,40,4/15,True,5,5155750,miss,0,-47/133,14,47/133,14,4/77,95/154,1/2926,1035/2926,False
aperture_frontier_top_400;capacity_top_200,394,50650,1,4/77,4/77,40,4/15,True,6,4645240,miss,0,-40/133,12,40/133,12,4/77,95/154,1/2926,881/2926,False
aperture_frontier_top_400;capacity_top_200,394,50650,1,4/77,4/77,40,4/15,True,7,4134730,miss,0,-33/133,10,33/133,10,4/77,95/154,1/2926,727/2926,False
aperture_frontier_top_400;capacity_top_200,394,50650,1,4/77,4/77,40,4/15,True,8,3624220,miss,0,-26/133,8,26/133,8,4/77,95/154,1/2926,573/2926,False
aperture_frontier_top_400;capacity_top_200,394,50650,1,4/77,4/77,40,4/15,True,9,3113710,miss,0,-1/7,6,1/7,6,4/77,95/154,1/2926,419/2926,False
aperture_frontier_top_400;capacity_top_200,394,50650,1,4/77,4/77,40,4/15,True,10,2603200,miss,0,-12/133,4,12/133,4,4/77,95/154,1/2926,265/2926,False
aperture_frontier_top_400;capacity_top_200,394,50650,1,4/77,4/77,40,4/15,True,11,2092690,trim,0,-5/133,2,5/133,2,4/77,95/154,1/2926,111/2926,False
aperture_frontier_top_400;capacity_top_200,394,50650,1,4/77,4/77,40,4/15,True,12,1582180,trim,0,-3/209,1,3/209,1,4/77,95/154,1/2926,43/2926,False
aperture_frontier_top_400;capacity_top_200,394,50650,1,4/77,4/77,40,4/15,True,13,1071670,miss,0,-14/209,3,14/209,3,4/77,95/154,1/2926,197/2926,False
aperture_frontier_top_400;capacity_top_200,394,50650,1,4/77,4/77,40,4/15,True,14,561160,miss,0,-25/209,5,25/209,5,4/77,95/154,1/2926,351/2926,False
aperture_frontier_top_400;capacity_top_200,394,50650,1,4/77,4/77,40,4/15,True,15,50650,miss,0,-36/209,7,36/209,7,4/77,95/154,1/2926,505/2926,False
aperture_frontier_top_400;capacity_top_200,394,50650,1,4/77,4/77,40,4/15,True,16,9239830,miss,0,-47/209,9,47/209,9,4/77,95/154,1/2926,659/2926,False
aperture_frontier_top_400;capacity_top_200,394,50650,1,4/77,4/77,40,4/15,True,17,8729320,miss,0,-58/209,11,58/209,11,4/77,95/154,1/2926,813/2926,False
aperture_frontier_top_400;capacity_top_200,394,50650,1,4/77,4/77,40,4/15,True,18,8218810,miss,0,-69/209,13,69/209,13,4/77,95/154,1/2926,967/2926,False
aperture_frontier_top_400;capacity_top_200,395,51574,1,4/77,4/77,124,8/11,True,0,4135654,miss,0,-80/209,15,80/209,15,4/77,95/154,1/2926,59/154,False
aperture_frontier_top_400;capacity_top_200,395,51574,1,4/77,4/77,124,8/11,True,1,3625144,miss,0,-91/209,17,91/209,17,4/77,95/154,1/2926,1275/2926,False
aperture_frontier_top_400;capacity_top_200,395,51574,1,4/77,4/77,124,8/11,True,2,3114634,miss,0,-102/209,19,102/209,19,4/77,95/154,1/2926,1429/2926,False
aperture_frontier_top_400;capacity_top_200,395,51574,1,4/77,4/77,124,8/11,True,3,2604124,miss,0,-61/133,18,61/133,18,4/77,95/154,1/2926,1343/2926,False
aperture_frontier_top_400;capacity_top_200,395,51574,1,4/77,4/77,124,8/11,True,4,2093614,miss,0,-54/133,16,54/133,16,4/77,95/154,1/2926,1189/2926,False
aperture_frontier_top_400;capacity_top_200,395,51574,1,4/77,4/77,124,8/11,True,5,1583104,miss,0,-47/133,14,47/133,14,4/77,95/154,1/2926,1035/2926,False
aperture_frontier_top_400;capacity_top_200,395,51574,1,4/77,4/77,124,8/11,True,6,1072594,miss,0,-40/133,12,40/133,12,4/77,95/154,1/2926,881/2926,False
aperture_frontier_top_400;capacity_top_200,395,51574,1,4/77,4/77,124,8/11,True,7,562084,miss,0,-33/133,10,33/133,10,4/77,95/154,1/2926,727/2926,False
aperture_frontier_top_400;capacity_top_200,395,51574,1,4/77,4/77,124,8/11,True,8,51574,miss,0,-26/133,8,26/133,8,4/77,95/154,1/2926,573/2926,False
aperture_frontier_top_400;capacity_top_200,395,51574,1,4/77,4/77,124,8/11,True,9,9240754,miss,0,-1/7,6,1/7,6,4/77,95/154,1/2926,419/2926,False
aperture_frontier_top_400;capacity_top_200,395,51574,1,4/77,4/77,124,8/11,True,10,8730244,miss,0,-12/133,4,12/133,4,4/77,95/154,1/2926,265/2926,False
aperture_frontier_top_400;capacity_top_200,395,51574,1,4/77,4/77,124,8/11,True,11,8219734,trim,0,-5/133,2,5/133,2,4/77,95/154,1/2926,111/2926,False
aperture_frontier_top_400;capacity_top_200,395,51574,1,4/77,4/77,124,8/11,True,12,7709224,trim,0,-3/209,1,3/209,1,4/77,95/154,1/2926,43/2926,False
aperture_frontier_top_400;capacity_top_200,395,51574,1,4/77,4/77,124,8/11,True,13,7198714,miss,0,-14/209,3,14/209,3,4/77,95/154,1/2926,197/2926,False
aperture_frontier_top_400;capacity_top_200,395,51574,1,4/77,4/77,124,8/11,True,14,6688204,miss,0,-25/209,5,25/209,5,4/77,95/154,1/2926,351/2926,False
aperture_frontier_top_400;capacity_top_200,395,51574,1,4/77,4/77,124,8/11,True,15,6177694,miss,0,-36/209,7,36/209,7,4/77,95/154,1/2926,505/2926,False
aperture_frontier_top_400;capacity_top_200,395,51574,1,4/77,4/77,124,8/11,True,16,5667184,miss,0,-47/209,9,47/209,9,4/77,95/154,1/2926,659/2926,False
aperture_frontier_top_400;capacity_top_200,395,51574,1,4/77,4/77,124,8/11,True,17,5156674,miss,0,-58/209,11,58/209,11,4/77,95/154,1/2926,813/2926,False
aperture_frontier_top_400;capacity_top_200,395,51574,1,4/77,4/77,124,8/11,True,18,4646164,miss,0,-69/209,13,69/209,13,4/77,95/154,1/2926,967/2926,False
aperture_frontier_top_400;capacity_top_200,396,52376,1,4/77,4/77,86,7/12,True,0,6178496,miss,0,-80/209,15,80/209,15,4/77,59/154,1/2926,59/154,False
aperture_frontier_top_400;capacity_top_200,396,52376,1,4/77,4/77,86,7/12,True,1,5667986,miss,0,-69/209,13,69/209,13,4/77,59/154,1/2926,967/2926,False
aperture_frontier_top_400;capacity_top_200,396,52376,1,4/77,4/77,86,7/12,True,2,5157476,miss,0,-58/209,11,58/209,11,4/77,59/154,1/2926,813/2926,False
aperture_frontier_top_400;capacity_top_200,396,52376,1,4/77,4/77,86,7/12,True,3,4646966,miss,0,-47/209,9,47/209,9,4/77,59/154,1/2926,659/2926,False
aperture_frontier_top_400;capacity_top_200,396,52376,1,4/77,4/77,86,7/12,True,4,4136456,miss,0,-36/209,7,36/209,7,4/77,59/154,1/2926,505/2926,False
aperture_frontier_top_400;capacity_top_200,396,52376,1,4/77,4/77,86,7/12,True,5,3625946,miss,0,-25/209,5,25/209,5,4/77,59/154,1/2926,351/2926,False
aperture_frontier_top_400;capacity_top_200,396,52376,1,4/77,4/77,86,7/12,True,6,3115436,miss,0,-14/209,3,14/209,3,4/77,59/154,1/2926,197/2926,False
aperture_frontier_top_400;capacity_top_200,396,52376,1,4/77,4/77,86,7/12,True,7,2604926,trim,0,-3/209,1,3/209,1,4/77,59/154,1/2926,43/2926,False
aperture_frontier_top_400;capacity_top_200,396,52376,1,4/77,4/77,86,7/12,True,8,2094416,trim,0,-5/133,2,5/133,2,4/77,59/154,1/2926,111/2926,False
aperture_frontier_top_400;capacity_top_200,396,52376,1,4/77,4/77,86,7/12,True,9,1583906,miss,0,-12/133,4,12/133,4,4/77,59/154,1/2926,265/2926,False
aperture_frontier_top_400;capacity_top_200,396,52376,1,4/77,4/77,86,7/12,True,10,1073396,miss,0,-1/7,6,1/7,6,4/77,59/154,1/2926,419/2926,False
aperture_frontier_top_400;capacity_top_200,396,52376,1,4/77,4/77,86,7/12,True,11,562886,miss,0,-26/133,8,26/133,8,4/77,59/154,1/2926,573/2926,False
aperture_frontier_top_400;capacity_top_200,396,52376,1,4/77,4/77,86,7/12,True,12,52376,miss,0,-33/133,10,33/133,10,4/77,59/154,1/2926,727/2926,False
aperture_frontier_top_400;capacity_top_200,396,52376,1,4/77,4/77,86,7/12,True,13,9241556,miss,0,-40/133,12,40/133,12,4/77,59/154,1/2926,881/2926,False
aperture_frontier_top_400;capacity_top_200,396,52376,1,4/77,4/77,86,7/12,True,14,8731046,miss,0,-47/133,14,47/133,14,4/77,59/154,1/2926,1035/2926,False
aperture_frontier_top_400;capacity_top_200,396,52376,1,4/77,4/77,86,7/12,True,15,8220536,miss,0,-54/133,16,54/133,16,4/77,59/154,1/2926,1189/2926,False
aperture_frontier_top_400;capacity_top_200,396,52376,1,4/77,4/77,86,7/12,True,16,7710026,miss,0,-61/133,18,61/133,18,4/77,59/154,1/2926,1343/2926,False
aperture_frontier_top_400;capacity_top_200,396,52376,1,4/77,4/77,86,7/12,True,17,7199516,miss,0,-102/209,19,102/209,19,4/77,59/154,1/2926,1429/2926,False
aperture_frontier_top_400;capacity_top_200,396,52376,1,4/77,4/77,86,7/12,True,18,6689006,miss,0,-91/209,17,91/209,17,4/77,59/154,1/2926,1275/2926,False
aperture_frontier_top_400;capacity_top_200,397,52838,1,4/77,4/77,128,1/18,True,0,9242018,miss,0,-80/209,15,80/209,15,4/77,59/154,1/2926,59/154,False
aperture_frontier_top_400;capacity_top_200,397,52838,1,4/77,4/77,128,1/18,True,1,8731508,miss,0,-69/209,13,69/209,13,4/77,59/154,1/2926,967/2926,False
