birth_k,birth_residue,birth_parent_residue,birth_new_prime,birth_new_prime_remainder,layer_k,layer_prime,layer_modulus,layer_residue,residue_gcd_with_modulus,zero_center_available,origin_component_present,residual_component_count,uncovered_measure_fraction,residual_component_endpoints,transition_label,transition_component_delta,transition_touched_component_count,transition_closed_component_count,is_final_birth_layer,is_zero_residual_state
7,107325,17235,17,4,6,13,30030,17235,15,True,False,1,1/28,3/14-1/4,partial_close,-1,1,1,False,False
7,107325,17235,17,4,7,17,510510,107325,15,True,False,0,0,,close,-1,1,1,True,True
7,108039,17949,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,108039,17949,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,108039,17949,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,108039,17949,17,4,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
7,108039,17949,17,4,5,11,2310,1779,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,108039,17949,17,4,6,13,30030,17949,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,108039,17949,17,4,7,17,510510,108039,3,True,False,0,0,,close,-1,1,1,True,True
7,108711,18621,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,108711,18621,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,108711,18621,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,108711,18621,17,13,4,7,210,141,3,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
7,108711,18621,17,13,5,11,2310,141,3,True,False,1,1/44,3/4-17/22,trim,0,1,0,False,False
7,108711,18621,17,13,6,13,30030,18621,3,True,False,1,1/44,3/4-17/22,miss,0,0,0,False,False
7,108711,18621,17,13,7,17,510510,108711,3,True,False,0,0,,close,-1,1,1,True,True
7,109288,19198,17,12,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,109288,19198,17,12,2,3,6,4,2,True,False,1,1/4,1/2-3/4,trim,0,1,0,False,False
7,109288,19198,17,12,3,5,30,28,2,True,False,1,1/20,7/10-3/4,trim,0,1,0,False,False
7,109288,19198,17,12,4,7,210,88,2,True,False,1,1/20,7/10-3/4,miss,0,0,0,False,False
7,109288,19198,17,12,5,11,2310,718,2,True,False,1,1/20,7/10-3/4,miss,0,0,0,False,False
7,109288,19198,17,12,6,13,30030,19198,2,True,False,1,2/65,7/10-19/26,trim,0,1,0,False,False
7,109288,19198,17,12,7,17,510510,109288,2,True,False,0,0,,close,-1,1,1,True,True
7,109502,19412,17,5,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,109502,19412,17,5,2,3,6,2,2,True,False,1,1/4,1/4-1/2,trim,0,1,0,False,False
7,109502,19412,17,5,3,5,30,2,2,True,False,1,1/20,1/4-3/10,trim,0,1,0,False,False
7,109502,19412,17,5,4,7,210,92,2,True,False,1,1/20,1/4-3/10,miss,0,0,0,False,False
7,109502,19412,17,5,5,11,2310,932,2,True,False,1,1/20,1/4-3/10,miss,0,0,0,False,False
7,109502,19412,17,5,6,13,30030,19412,2,True,False,1,2/65,7/26-3/10,trim,0,1,0,False,False
7,109502,19412,17,5,7,17,510510,109502,2,True,False,0,0,,close,-1,1,1,True,True
7,109731,19641,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,109731,19641,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,109731,19641,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,109731,19641,17,13,4,7,210,111,3,True,False,1,1/28,3/4-11/14,trim,0,1,0,False,False
7,109731,19641,17,13,5,11,2310,1161,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,109731,19641,17,13,6,13,30030,19641,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,109731,19641,17,13,7,17,510510,109731,3,True,False,0,0,,close,-1,1,1,True,True
7,110079,19989,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,110079,19989,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,110079,19989,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,110079,19989,17,4,4,7,210,39,3,True,False,1,1/12,1/6-1/4,miss,0,0,0,False,False
7,110079,19989,17,4,5,11,2310,1509,3,True,False,1,1/44,5/22-1/4,trim,0,1,0,False,False
7,110079,19989,17,4,6,13,30030,19989,3,True,False,1,1/44,5/22-1/4,miss,0,0,0,False,False
7,110079,19989,17,4,7,17,510510,110079,3,True,False,0,0,,close,-1,1,1,True,True
7,111381,21291,17,14,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,111381,21291,17,14,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,111381,21291,17,14,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,111381,21291,17,14,4,7,210,81,3,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
7,111381,21291,17,14,5,11,2310,501,3,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
7,111381,21291,17,14,6,13,30030,21291,3,True,False,1,1/39,21/26-5/6,trim,0,1,0,False,False
7,111381,21291,17,14,7,17,510510,111381,3,True,False,0,0,,close,-1,1,1,True,True
7,111609,21519,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,111609,21519,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,111609,21519,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,111609,21519,17,4,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
7,111609,21519,17,4,5,11,2310,729,3,True,False,1,1/77,3/14-5/22,trim,0,1,0,False,False
7,111609,21519,17,4,6,13,30030,21519,3,True,False,1,1/77,3/14-5/22,miss,0,0,0,False,False
7,111609,21519,17,4,7,17,510510,111609,3,True,False,0,0,,close,-1,1,1,True,True
7,113301,23211,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,113301,23211,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,113301,23211,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,113301,23211,17,13,4,7,210,111,3,True,False,1,1/28,3/4-11/14,trim,0,1,0,False,False
7,113301,23211,17,13,5,11,2310,111,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,113301,23211,17,13,6,13,30030,23211,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,113301,23211,17,13,7,17,510510,113301,3,True,False,0,0,,close,-1,1,1,True,True
7,113480,23390,17,5,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,113480,23390,17,5,2,3,6,2,2,True,False,1,1/4,1/4-1/2,trim,0,1,0,False,False
7,113480,23390,17,5,3,5,30,20,10,True,False,1,1/4,1/4-1/2,miss,0,0,0,False,False
7,113480,23390,17,5,4,7,210,80,10,True,False,1,3/28,1/4-5/14,trim,0,1,0,False,False
7,113480,23390,17,5,5,11,2310,290,10,True,False,1,3/44,1/4-7/22,trim,0,1,0,False,False
7,113480,23390,17,5,6,13,30030,23390,10,True,False,1,7/143,7/26-7/22,trim,0,1,0,False,False
7,113480,23390,17,5,7,17,510510,113480,10,True,False,0,0,,close,-1,1,1,True,True
7,114321,24231,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,114321,24231,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,114321,24231,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,114321,24231,17,13,4,7,210,81,3,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
7,114321,24231,17,13,5,11,2310,1131,3,True,False,1,1/44,3/4-17/22,trim,0,1,0,False,False
7,114321,24231,17,13,6,13,30030,24231,3,True,False,1,1/44,3/4-17/22,miss,0,0,0,False,False
7,114321,24231,17,13,7,17,510510,114321,3,True,False,0,0,,close,-1,1,1,True,True
7,114536,24446,17,7,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,114536,24446,17,7,2,3,6,2,2,True,False,1,1/4,1/4-1/2,trim,0,1,0,False,False
7,114536,24446,17,7,3,5,30,26,2,True,False,1,1/5,3/10-1/2,trim,0,1,0,False,False
7,114536,24446,17,7,4,7,210,86,2,True,False,1,1/7,5/14-1/2,trim,0,1,0,False,False
7,114536,24446,17,7,5,11,2310,1346,2,True,False,1,1/11,9/22-1/2,trim,0,1,0,False,False
7,114536,24446,17,7,6,13,30030,24446,2,True,False,1,2/143,9/22-11/26,trim,0,1,0,False,False
7,114536,24446,17,7,7,17,510510,114536,2,True,False,0,0,,close,-1,1,1,True,True
7,115179,25089,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,115179,25089,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,115179,25089,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,115179,25089,17,4,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
7,115179,25089,17,4,5,11,2310,1989,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,115179,25089,17,4,6,13,30030,25089,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,115179,25089,17,4,7,17,510510,115179,3,True,False,0,0,,close,-1,1,1,True,True
7,115689,25599,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,115689,25599,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,115689,25599,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,115689,25599,17,4,4,7,210,189,21,True,False,1,1/12,1/6-1/4,miss,0,0,0,False,False
7,115689,25599,17,4,5,11,2310,189,21,True,False,1,1/44,5/22-1/4,trim,0,1,0,False,False
7,115689,25599,17,4,6,13,30030,25599,21,True,False,1,1/44,5/22-1/4,miss,0,0,0,False,False
7,115689,25599,17,4,7,17,510510,115689,21,True,False,0,0,,close,-1,1,1,True,True
7,116871,26781,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,116871,26781,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,116871,26781,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,116871,26781,17,13,4,7,210,111,3,True,False,1,1/28,3/4-11/14,trim,0,1,0,False,False
7,116871,26781,17,13,5,11,2310,1371,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,116871,26781,17,13,6,13,30030,26781,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,116871,26781,17,13,7,17,510510,116871,3,True,False,0,0,,close,-1,1,1,True,True
7,118011,27921,17,14,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,118011,27921,17,14,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,118011,27921,17,14,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,118011,27921,17,14,4,7,210,201,3,True,False,1,1/21,11/14-5/6,trim,0,1,0,False,False
7,118011,27921,17,14,5,11,2310,201,3,True,False,1,1/21,11/14-5/6,miss,0,0,0,False,False
7,118011,27921,17,14,6,13,30030,27921,3,True,False,1,1/39,21/26-5/6,trim,0,1,0,False,False
7,118011,27921,17,14,7,17,510510,118011,3,True,False,0,0,,close,-1,1,1,True,True
7,118749,28659,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,118749,28659,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,118749,28659,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,118749,28659,17,4,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
7,118749,28659,17,4,5,11,2310,939,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,118749,28659,17,4,6,13,30030,28659,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,118749,28659,17,4,7,17,510510,118749,3,True,False,0,0,,close,-1,1,1,True,True
7,119931,29841,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,119931,29841,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,119931,29841,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,119931,29841,17,13,4,7,210,21,21,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
7,119931,29841,17,13,5,11,2310,2121,21,True,False,1,1/44,3/4-17/22,trim,0,1,0,False,False
7,119931,29841,17,13,6,13,30030,29841,21,True,False,1,1/44,3/4-17/22,miss,0,0,0,False,False
7,119931,29841,17,13,7,17,510510,119931,21,True,False,0,0,,close,-1,1,1,True,True
7,120441,321,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,120441,321,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,120441,321,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,120441,321,17,13,4,7,210,111,3,True,False,1,1/28,3/4-11/14,trim,0,1,0,False,False
7,120441,321,17,13,5,11,2310,321,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,120441,321,17,13,6,13,30030,321,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,120441,321,17,13,7,17,510510,120441,3,True,False,0,0,,close,-1,1,1,True,True
7,120669,549,17,3,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,120669,549,17,3,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,120669,549,17,3,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,120669,549,17,3,4,7,210,129,3,True,False,1,1/12,1/6-1/4,miss,0,0,0,False,False
7,120669,549,17,3,5,11,2310,549,3,True,False,1,1/12,1/6-1/4,miss,0,0,0,False,False
7,120669,549,17,3,6,13,30030,549,3,True,False,1,1/39,1/6-5/26,trim,0,1,0,False,False
7,120669,549,17,3,7,17,510510,120669,3,True,False,0,0,,close,-1,1,1,True,True
7,121299,1179,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,121299,1179,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,121299,1179,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,121299,1179,17,4,4,7,210,129,3,True,False,1,1/12,1/6-1/4,miss,0,0,0,False,False
7,121299,1179,17,4,5,11,2310,1179,3,True,False,1,1/44,5/22-1/4,trim,0,1,0,False,False
7,121299,1179,17,4,6,13,30030,1179,3,True,False,1,1/44,5/22-1/4,miss,0,0,0,False,False
7,121299,1179,17,4,7,17,510510,121299,3,True,False,0,0,,close,-1,1,1,True,True
7,122319,2199,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,122319,2199,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,122319,2199,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,122319,2199,17,4,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
7,122319,2199,17,4,5,11,2310,2199,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,122319,2199,17,4,6,13,30030,2199,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,122319,2199,17,4,7,17,510510,122319,3,True,False,0,0,,close,-1,1,1,True,True
7,122762,2642,17,5,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,122762,2642,17,5,2,3,6,2,2,True,False,1,1/4,1/4-1/2,trim,0,1,0,False,False
7,122762,2642,17,5,3,5,30,2,2,True,False,1,1/20,1/4-3/10,trim,0,1,0,False,False
7,122762,2642,17,5,4,7,210,122,2,True,False,1,1/20,1/4-3/10,miss,0,0,0,False,False
7,122762,2642,17,5,5,11,2310,332,2,True,False,1,1/20,1/4-3/10,miss,0,0,0,False,False
7,122762,2642,17,5,6,13,30030,2642,2,True,False,1,2/65,7/26-3/10,trim,0,1,0,False,False
7,122762,2642,17,5,7,17,510510,122762,2,True,False,0,0,,close,-1,1,1,True,True
7,124011,3891,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,124011,3891,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,124011,3891,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,124011,3891,17,13,4,7,210,111,3,True,False,1,1/28,3/4-11/14,trim,0,1,0,False,False
7,124011,3891,17,13,5,11,2310,1581,3,True,False,1,1/77,17/22-11/14,trim,0,1,0,False,False
7,124011,3891,17,13,6,13,30030,3891,3,True,False,1,1/77,17/22-11/14,miss,0,0,0,False,False
7,124011,3891,17,13,7,17,510510,124011,3,True,False,0,0,,close,-1,1,1,True,True
7,125541,5421,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,125541,5421,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,125541,5421,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,125541,5421,17,13,4,7,210,171,3,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
7,125541,5421,17,13,5,11,2310,801,3,True,False,1,1/44,3/4-17/22,trim,0,1,0,False,False
7,125541,5421,17,13,6,13,30030,5421,39,True,False,1,1/44,3/4-17/22,miss,0,0,0,False,False
7,125541,5421,17,13,7,17,510510,125541,39,True,False,0,0,,close,-1,1,1,True,True
7,125889,5769,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,125889,5769,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,125889,5769,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,125889,5769,17,4,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
7,125889,5769,17,4,5,11,2310,1149,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,125889,5769,17,4,6,13,30030,5769,3,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,125889,5769,17,4,7,17,510510,125889,3,True,False,0,0,,close,-1,1,1,True,True
7,127299,7179,17,3,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,127299,7179,17,3,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,127299,7179,17,3,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,127299,7179,17,3,4,7,210,39,3,True,False,1,1/12,1/6-1/4,miss,0,0,0,False,False
7,127299,7179,17,3,5,11,2310,249,3,True,False,1,1/12,1/6-1/4,miss,0,0,0,False,False
7,127299,7179,17,3,6,13,30030,7179,3,True,False,1,1/39,1/6-5/26,trim,0,1,0,False,False
7,127299,7179,17,3,7,17,510510,127299,3,True,False,0,0,,close,-1,1,1,True,True
7,127345,7225,17,15,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,127345,7225,17,15,2,3,6,1,1,False,True,1,5/12,3/4-1/6,trim,0,1,0,False,False
7,127345,7225,17,15,3,5,30,25,5,True,False,2,13/60,1/10-1/6;3/4-9/10,split,1,1,0,False,False
7,127345,7225,17,15,4,7,210,85,5,True,False,1,3/20,3/4-9/10,partial_close,-1,1,1,False,False
7,127345,7225,17,15,5,11,2310,295,5,True,False,2,13/220,3/4-17/22;19/22-9/10,split,1,1,0,False,False
7,127345,7225,17,15,6,13,30030,7225,5,True,False,1,2/55,19/22-9/10,partial_close,-1,1,1,False,False
7,127345,7225,17,15,7,17,510510,127345,5,True,False,0,0,,close,-1,1,1,True,True
7,127581,7461,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,127581,7461,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,127581,7461,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,127581,7461,17,13,4,7,210,111,3,True,False,1,1/28,3/4-11/14,trim,0,1,0,False,False
7,127581,7461,17,13,5,11,2310,531,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,127581,7461,17,13,6,13,30030,7461,3,True,False,1,1/28,3/4-11/14,miss,0,0,0,False,False
7,127581,7461,17,13,7,17,510510,127581,3,True,False,0,0,,close,-1,1,1,True,True
7,129178,9058,17,12,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,129178,9058,17,12,2,3,6,4,2,True,False,1,1/4,1/2-3/4,trim,0,1,0,False,False
7,129178,9058,17,12,3,5,30,28,2,True,False,1,1/20,7/10-3/4,trim,0,1,0,False,False
7,129178,9058,17,12,4,7,210,28,14,True,False,1,1/20,7/10-3/4,miss,0,0,0,False,False
7,129178,9058,17,12,5,11,2310,2128,14,True,False,1,1/20,7/10-3/4,miss,0,0,0,False,False
7,129178,9058,17,12,6,13,30030,9058,14,True,False,1,2/65,7/10-19/26,trim,0,1,0,False,False
7,129178,9058,17,12,7,17,510510,129178,14,True,False,0,0,,close,-1,1,1,True,True
7,129392,9272,17,5,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,129392,9272,17,5,2,3,6,2,2,True,False,1,1/4,1/4-1/2,trim,0,1,0,False,False
7,129392,9272,17,5,3,5,30,2,2,True,False,1,1/20,1/4-3/10,trim,0,1,0,False,False
7,129392,9272,17,5,4,7,210,32,2,True,False,1,1/20,1/4-3/10,miss,0,0,0,False,False
7,129392,9272,17,5,5,11,2310,32,2,True,False,1,1/20,1/4-3/10,miss,0,0,0,False,False
7,129392,9272,17,5,6,13,30030,9272,2,True,False,1,2/65,7/26-3/10,trim,0,1,0,False,False
7,129392,9272,17,5,7,17,510510,129392,2,True,False,0,0,,close,-1,1,1,True,True
7,129459,9339,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,129459,9339,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,129459,9339,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,129459,9339,17,4,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
7,129459,9339,17,4,5,11,2310,99,33,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,129459,9339,17,4,6,13,30030,9339,33,True,False,1,1/28,3/14-1/4,miss,0,0,0,False,False
7,129459,9339,17,4,7,17,510510,129459,33,True,False,0,0,,close,-1,1,1,True,True
7,129994,9874,17,12,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,129994,9874,17,12,2,3,6,4,2,True,False,1,1/4,1/2-3/4,trim,0,1,0,False,False
7,129994,9874,17,12,3,5,30,4,2,True,False,1,1/5,1/2-7/10,trim,0,1,0,False,False
7,129994,9874,17,12,4,7,210,4,2,True,False,1,2/35,9/14-7/10,trim,0,1,0,False,False
7,129994,9874,17,12,5,11,2310,634,2,True,False,1,1/55,15/22-7/10,trim,0,1,0,False,False
7,129994,9874,17,12,6,13,30030,9874,2,True,False,1,1/55,15/22-7/10,miss,0,0,0,False,False
7,129994,9874,17,12,7,17,510510,129994,2,True,False,0,0,,close,-1,1,1,True,True
7,131151,11031,17,13,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,131151,11031,17,13,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,131151,11031,17,13,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,131151,11031,17,13,4,7,210,111,3,True,False,1,1/28,3/4-11/14,trim,0,1,0,False,False
7,131151,11031,17,13,5,11,2310,1791,3,True,False,1,1/44,3/4-17/22,trim,0,1,0,False,False
7,131151,11031,17,13,6,13,30030,11031,3,True,False,1,1/44,3/4-17/22,miss,0,0,0,False,False
7,131151,11031,17,13,7,17,510510,131151,3,True,False,0,0,,close,-1,1,1,True,True
7,131271,11151,17,14,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,131271,11151,17,14,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,131271,11151,17,14,3,5,30,21,3,True,False,1,1/12,3/4-5/6,partial_close,-1,1,1,False,False
7,131271,11151,17,14,4,7,210,21,21,True,False,1,1/12,3/4-5/6,miss,0,0,0,False,False
7,131271,11151,17,14,5,11,2310,1911,21,True,False,1,2/33,17/22-5/6,trim,0,1,0,False,False
7,131271,11151,17,14,6,13,30030,11151,21,True,False,1,1/39,21/26-5/6,trim,0,1,0,False,False
7,131271,11151,17,14,7,17,510510,131271,21,True,False,0,0,,close,-1,1,1,True,True
7,132934,12814,17,11,1,2,2,0,2,True,False,1,1/2,1/4-3/4,start,0,0,0,False,False
7,132934,12814,17,11,2,3,6,4,2,True,False,1,1/4,1/2-3/4,trim,0,1,0,False,False
7,132934,12814,17,11,3,5,30,4,2,True,False,1,1/5,1/2-7/10,trim,0,1,0,False,False
7,132934,12814,17,11,4,7,210,4,2,True,False,1,2/35,9/14-7/10,trim,0,1,0,False,False
7,132934,12814,17,11,5,11,2310,1264,2,True,False,1,2/35,9/14-7/10,miss,0,0,0,False,False
7,132934,12814,17,11,6,13,30030,12814,2,True,False,1,1/91,9/14-17/26,trim,0,1,0,False,False
7,132934,12814,17,11,7,17,510510,132934,2,True,False,0,0,,close,-1,1,1,True,True
7,133029,12909,17,4,1,2,2,1,1,False,True,1,1/2,3/4-1/4,start,0,0,0,False,False
7,133029,12909,17,4,2,3,6,3,3,True,False,2,1/6,1/6-1/4;3/4-5/6,split,1,1,0,False,False
7,133029,12909,17,4,3,5,30,9,3,True,False,1,1/12,1/6-1/4,partial_close,-1,1,1,False,False
7,133029,12909,17,4,4,7,210,99,3,True,False,1,1/28,3/14-1/4,trim,0,1,0,False,False
