parent_rank,source_lineage_id,source_lineage_role,parent_residue,parent_component_count,parent_residual_measure,parent_max_component_width,lift_remainder,child_residue,transition_label,component_delta,phase_margin,phase_rank,is_close
151,B7_birth_parent_siblings:capacity_nonclose_control:23270:53300,capacity_nonclose,53300,1,4/77,4/77,1,2095340,miss,0,-69/209,13,False
151,B7_birth_parent_siblings:capacity_nonclose_control:23270:53300,capacity_nonclose,53300,1,4/77,4/77,2,1584830,miss,0,-58/209,11,False
151,B7_birth_parent_siblings:capacity_nonclose_control:23270:53300,capacity_nonclose,53300,1,4/77,4/77,3,1074320,miss,0,-47/209,9,False
151,B7_birth_parent_siblings:capacity_nonclose_control:23270:53300,capacity_nonclose,53300,1,4/77,4/77,4,563810,miss,0,-36/209,7,False
151,B7_birth_parent_siblings:capacity_nonclose_control:23270:53300,capacity_nonclose,53300,1,4/77,4/77,5,53300,miss,0,-25/209,5,False
151,B7_birth_parent_siblings:capacity_nonclose_control:23270:53300,capacity_nonclose,53300,1,4/77,4/77,6,9242480,miss,0,-14/209,3,False
151,B7_birth_parent_siblings:capacity_nonclose_control:23270:53300,capacity_nonclose,53300,1,4/77,4/77,7,8731970,trim,0,-3/209,1,False
151,B7_birth_parent_siblings:capacity_nonclose_control:23270:53300,capacity_nonclose,53300,1,4/77,4/77,8,8221460,trim,0,-5/133,2,False
151,B7_birth_parent_siblings:capacity_nonclose_control:23270:53300,capacity_nonclose,53300,1,4/77,4/77,9,7710950,miss,0,-12/133,4,False
151,B7_birth_parent_siblings:capacity_nonclose_control:23270:53300,capacity_nonclose,53300,1,4/77,4/77,10,7200440,miss,0,-1/7,6,False
151,B7_birth_parent_siblings:capacity_nonclose_control:23270:53300,capacity_nonclose,53300,1,4/77,4/77,11,6689930,miss,0,-26/133,8,False
151,B7_birth_parent_siblings:capacity_nonclose_control:23270:53300,capacity_nonclose,53300,1,4/77,4/77,12,6179420,miss,0,-33/133,10,False
151,B7_birth_parent_siblings:capacity_nonclose_control:23270:53300,capacity_nonclose,53300,1,4/77,4/77,13,5668910,miss,0,-40/133,12,False
151,B7_birth_parent_siblings:capacity_nonclose_control:23270:53300,capacity_nonclose,53300,1,4/77,4/77,14,5158400,miss,0,-47/133,14,False
151,B7_birth_parent_siblings:capacity_nonclose_control:23270:53300,capacity_nonclose,53300,1,4/77,4/77,15,4647890,miss,0,-54/133,16,False
151,B7_birth_parent_siblings:capacity_nonclose_control:23270:53300,capacity_nonclose,53300,1,4/77,4/77,16,4137380,miss,0,-61/133,18,False
151,B7_birth_parent_siblings:capacity_nonclose_control:23270:53300,capacity_nonclose,53300,1,4/77,4/77,17,3626870,miss,0,-102/209,19,False
151,B7_birth_parent_siblings:capacity_nonclose_control:23270:53300,capacity_nonclose,53300,1,4/77,4/77,18,3116360,miss,0,-91/209,17,False
152,B7_birth_parent_siblings:capacity_nonclose_control:23392:53422,capacity_nonclose,53422,1,4/77,4/77,0,6690052,miss,0,-80/209,15,False
152,B7_birth_parent_siblings:capacity_nonclose_control:23392:53422,capacity_nonclose,53422,1,4/77,4/77,1,6179542,miss,0,-91/209,17,False
152,B7_birth_parent_siblings:capacity_nonclose_control:23392:53422,capacity_nonclose,53422,1,4/77,4/77,2,5669032,miss,0,-102/209,19,False
152,B7_birth_parent_siblings:capacity_nonclose_control:23392:53422,capacity_nonclose,53422,1,4/77,4/77,3,5158522,miss,0,-61/133,18,False
152,B7_birth_parent_siblings:capacity_nonclose_control:23392:53422,capacity_nonclose,53422,1,4/77,4/77,4,4648012,miss,0,-54/133,16,False
152,B7_birth_parent_siblings:capacity_nonclose_control:23392:53422,capacity_nonclose,53422,1,4/77,4/77,5,4137502,miss,0,-47/133,14,False
152,B7_birth_parent_siblings:capacity_nonclose_control:23392:53422,capacity_nonclose,53422,1,4/77,4/77,6,3626992,miss,0,-40/133,12,False
152,B7_birth_parent_siblings:capacity_nonclose_control:23392:53422,capacity_nonclose,53422,1,4/77,4/77,7,3116482,miss,0,-33/133,10,False
152,B7_birth_parent_siblings:capacity_nonclose_control:23392:53422,capacity_nonclose,53422,1,4/77,4/77,8,2605972,miss,0,-26/133,8,False
152,B7_birth_parent_siblings:capacity_nonclose_control:23392:53422,capacity_nonclose,53422,1,4/77,4/77,9,2095462,miss,0,-1/7,6,False
152,B7_birth_parent_siblings:capacity_nonclose_control:23392:53422,capacity_nonclose,53422,1,4/77,4/77,10,1584952,miss,0,-12/133,4,False
152,B7_birth_parent_siblings:capacity_nonclose_control:23392:53422,capacity_nonclose,53422,1,4/77,4/77,11,1074442,trim,0,-5/133,2,False
152,B7_birth_parent_siblings:capacity_nonclose_control:23392:53422,capacity_nonclose,53422,1,4/77,4/77,12,563932,trim,0,-3/209,1,False
152,B7_birth_parent_siblings:capacity_nonclose_control:23392:53422,capacity_nonclose,53422,1,4/77,4/77,13,53422,miss,0,-14/209,3,False
152,B7_birth_parent_siblings:capacity_nonclose_control:23392:53422,capacity_nonclose,53422,1,4/77,4/77,14,9242602,miss,0,-25/209,5,False
152,B7_birth_parent_siblings:capacity_nonclose_control:23392:53422,capacity_nonclose,53422,1,4/77,4/77,15,8732092,miss,0,-36/209,7,False
152,B7_birth_parent_siblings:capacity_nonclose_control:23392:53422,capacity_nonclose,53422,1,4/77,4/77,16,8221582,miss,0,-47/209,9,False
152,B7_birth_parent_siblings:capacity_nonclose_control:23392:53422,capacity_nonclose,53422,1,4/77,4/77,17,7711072,miss,0,-58/209,11,False
152,B7_birth_parent_siblings:capacity_nonclose_control:23392:53422,capacity_nonclose,53422,1,4/77,4/77,18,7200562,miss,0,-69/209,13,False
153,B7_birth_parent_siblings:capacity_nonclose_control:24194:54224,capacity_nonclose,54224,1,4/77,4/77,0,8732894,miss,0,-80/209,15,False
153,B7_birth_parent_siblings:capacity_nonclose_control:24194:54224,capacity_nonclose,54224,1,4/77,4/77,1,8222384,miss,0,-69/209,13,False
153,B7_birth_parent_siblings:capacity_nonclose_control:24194:54224,capacity_nonclose,54224,1,4/77,4/77,2,7711874,miss,0,-58/209,11,False
153,B7_birth_parent_siblings:capacity_nonclose_control:24194:54224,capacity_nonclose,54224,1,4/77,4/77,3,7201364,miss,0,-47/209,9,False
153,B7_birth_parent_siblings:capacity_nonclose_control:24194:54224,capacity_nonclose,54224,1,4/77,4/77,4,6690854,miss,0,-36/209,7,False
153,B7_birth_parent_siblings:capacity_nonclose_control:24194:54224,capacity_nonclose,54224,1,4/77,4/77,5,6180344,miss,0,-25/209,5,False
153,B7_birth_parent_siblings:capacity_nonclose_control:24194:54224,capacity_nonclose,54224,1,4/77,4/77,6,5669834,miss,0,-14/209,3,False
153,B7_birth_parent_siblings:capacity_nonclose_control:24194:54224,capacity_nonclose,54224,1,4/77,4/77,7,5159324,trim,0,-3/209,1,False
153,B7_birth_parent_siblings:capacity_nonclose_control:24194:54224,capacity_nonclose,54224,1,4/77,4/77,8,4648814,trim,0,-5/133,2,False
153,B7_birth_parent_siblings:capacity_nonclose_control:24194:54224,capacity_nonclose,54224,1,4/77,4/77,9,4138304,miss,0,-12/133,4,False
153,B7_birth_parent_siblings:capacity_nonclose_control:24194:54224,capacity_nonclose,54224,1,4/77,4/77,10,3627794,miss,0,-1/7,6,False
153,B7_birth_parent_siblings:capacity_nonclose_control:24194:54224,capacity_nonclose,54224,1,4/77,4/77,11,3117284,miss,0,-26/133,8,False
153,B7_birth_parent_siblings:capacity_nonclose_control:24194:54224,capacity_nonclose,54224,1,4/77,4/77,12,2606774,miss,0,-33/133,10,False
153,B7_birth_parent_siblings:capacity_nonclose_control:24194:54224,capacity_nonclose,54224,1,4/77,4/77,13,2096264,miss,0,-40/133,12,False
153,B7_birth_parent_siblings:capacity_nonclose_control:24194:54224,capacity_nonclose,54224,1,4/77,4/77,14,1585754,miss,0,-47/133,14,False
153,B7_birth_parent_siblings:capacity_nonclose_control:24194:54224,capacity_nonclose,54224,1,4/77,4/77,15,1075244,miss,0,-54/133,16,False
153,B7_birth_parent_siblings:capacity_nonclose_control:24194:54224,capacity_nonclose,54224,1,4/77,4/77,16,564734,miss,0,-61/133,18,False
153,B7_birth_parent_siblings:capacity_nonclose_control:24194:54224,capacity_nonclose,54224,1,4/77,4/77,17,54224,miss,0,-102/209,19,False
153,B7_birth_parent_siblings:capacity_nonclose_control:24194:54224,capacity_nonclose,54224,1,4/77,4/77,18,9243404,miss,0,-91/209,17,False
154,B7_birth_parent_siblings:capacity_nonclose_control:24316:54346,capacity_nonclose,54346,1,4/77,4/77,0,3117406,miss,0,-80/209,15,False
154,B7_birth_parent_siblings:capacity_nonclose_control:24316:54346,capacity_nonclose,54346,1,4/77,4/77,1,2606896,miss,0,-91/209,17,False
154,B7_birth_parent_siblings:capacity_nonclose_control:24316:54346,capacity_nonclose,54346,1,4/77,4/77,2,2096386,miss,0,-102/209,19,False
154,B7_birth_parent_siblings:capacity_nonclose_control:24316:54346,capacity_nonclose,54346,1,4/77,4/77,3,1585876,miss,0,-61/133,18,False
154,B7_birth_parent_siblings:capacity_nonclose_control:24316:54346,capacity_nonclose,54346,1,4/77,4/77,4,1075366,miss,0,-54/133,16,False
154,B7_birth_parent_siblings:capacity_nonclose_control:24316:54346,capacity_nonclose,54346,1,4/77,4/77,5,564856,miss,0,-47/133,14,False
154,B7_birth_parent_siblings:capacity_nonclose_control:24316:54346,capacity_nonclose,54346,1,4/77,4/77,6,54346,miss,0,-40/133,12,False
154,B7_birth_parent_siblings:capacity_nonclose_control:24316:54346,capacity_nonclose,54346,1,4/77,4/77,7,9243526,miss,0,-33/133,10,False
154,B7_birth_parent_siblings:capacity_nonclose_control:24316:54346,capacity_nonclose,54346,1,4/77,4/77,8,8733016,miss,0,-26/133,8,False
154,B7_birth_parent_siblings:capacity_nonclose_control:24316:54346,capacity_nonclose,54346,1,4/77,4/77,9,8222506,miss,0,-1/7,6,False
154,B7_birth_parent_siblings:capacity_nonclose_control:24316:54346,capacity_nonclose,54346,1,4/77,4/77,10,7711996,miss,0,-12/133,4,False
154,B7_birth_parent_siblings:capacity_nonclose_control:24316:54346,capacity_nonclose,54346,1,4/77,4/77,11,7201486,trim,0,-5/133,2,False
154,B7_birth_parent_siblings:capacity_nonclose_control:24316:54346,capacity_nonclose,54346,1,4/77,4/77,12,6690976,trim,0,-3/209,1,False
154,B7_birth_parent_siblings:capacity_nonclose_control:24316:54346,capacity_nonclose,54346,1,4/77,4/77,13,6180466,miss,0,-14/209,3,False
154,B7_birth_parent_siblings:capacity_nonclose_control:24316:54346,capacity_nonclose,54346,1,4/77,4/77,14,5669956,miss,0,-25/209,5,False
154,B7_birth_parent_siblings:capacity_nonclose_control:24316:54346,capacity_nonclose,54346,1,4/77,4/77,15,5159446,miss,0,-36/209,7,False
154,B7_birth_parent_siblings:capacity_nonclose_control:24316:54346,capacity_nonclose,54346,1,4/77,4/77,16,4648936,miss,0,-47/209,9,False
154,B7_birth_parent_siblings:capacity_nonclose_control:24316:54346,capacity_nonclose,54346,1,4/77,4/77,17,4138426,miss,0,-58/209,11,False
154,B7_birth_parent_siblings:capacity_nonclose_control:24316:54346,capacity_nonclose,54346,1,4/77,4/77,18,3627916,miss,0,-69/209,13,False
155,B7_birth_parent_siblings:capacity_nonclose_control:24656:54686,capacity_nonclose,54686,1,4/77,4/77,0,2096726,miss,0,-80/209,15,False
155,B7_birth_parent_siblings:capacity_nonclose_control:24656:54686,capacity_nonclose,54686,1,4/77,4/77,1,1586216,miss,0,-69/209,13,False
155,B7_birth_parent_siblings:capacity_nonclose_control:24656:54686,capacity_nonclose,54686,1,4/77,4/77,2,1075706,miss,0,-58/209,11,False
155,B7_birth_parent_siblings:capacity_nonclose_control:24656:54686,capacity_nonclose,54686,1,4/77,4/77,3,565196,miss,0,-47/209,9,False
155,B7_birth_parent_siblings:capacity_nonclose_control:24656:54686,capacity_nonclose,54686,1,4/77,4/77,4,54686,miss,0,-36/209,7,False
155,B7_birth_parent_siblings:capacity_nonclose_control:24656:54686,capacity_nonclose,54686,1,4/77,4/77,5,9243866,miss,0,-25/209,5,False
155,B7_birth_parent_siblings:capacity_nonclose_control:24656:54686,capacity_nonclose,54686,1,4/77,4/77,6,8733356,miss,0,-14/209,3,False
155,B7_birth_parent_siblings:capacity_nonclose_control:24656:54686,capacity_nonclose,54686,1,4/77,4/77,7,8222846,trim,0,-3/209,1,False
155,B7_birth_parent_siblings:capacity_nonclose_control:24656:54686,capacity_nonclose,54686,1,4/77,4/77,8,7712336,trim,0,-5/133,2,False
155,B7_birth_parent_siblings:capacity_nonclose_control:24656:54686,capacity_nonclose,54686,1,4/77,4/77,9,7201826,miss,0,-12/133,4,False
155,B7_birth_parent_siblings:capacity_nonclose_control:24656:54686,capacity_nonclose,54686,1,4/77,4/77,10,6691316,miss,0,-1/7,6,False
155,B7_birth_parent_siblings:capacity_nonclose_control:24656:54686,capacity_nonclose,54686,1,4/77,4/77,11,6180806,miss,0,-26/133,8,False
155,B7_birth_parent_siblings:capacity_nonclose_control:24656:54686,capacity_nonclose,54686,1,4/77,4/77,12,5670296,miss,0,-33/133,10,False
155,B7_birth_parent_siblings:capacity_nonclose_control:24656:54686,capacity_nonclose,54686,1,4/77,4/77,13,5159786,miss,0,-40/133,12,False
155,B7_birth_parent_siblings:capacity_nonclose_control:24656:54686,capacity_nonclose,54686,1,4/77,4/77,14,4649276,miss,0,-47/133,14,False
155,B7_birth_parent_siblings:capacity_nonclose_control:24656:54686,capacity_nonclose,54686,1,4/77,4/77,15,4138766,miss,0,-54/133,16,False
155,B7_birth_parent_siblings:capacity_nonclose_control:24656:54686,capacity_nonclose,54686,1,4/77,4/77,16,3628256,miss,0,-61/133,18,False
155,B7_birth_parent_siblings:capacity_nonclose_control:24656:54686,capacity_nonclose,54686,1,4/77,4/77,17,3117746,miss,0,-102/209,19,False
155,B7_birth_parent_siblings:capacity_nonclose_control:24656:54686,capacity_nonclose,54686,1,4/77,4/77,18,2607236,miss,0,-91/209,17,False
156,B7_birth_parent_siblings:capacity_nonclose_control:25118:55148,capacity_nonclose,55148,1,4/77,4/77,0,5160248,miss,0,-80/209,15,False
156,B7_birth_parent_siblings:capacity_nonclose_control:25118:55148,capacity_nonclose,55148,1,4/77,4/77,1,4649738,miss,0,-69/209,13,False
156,B7_birth_parent_siblings:capacity_nonclose_control:25118:55148,capacity_nonclose,55148,1,4/77,4/77,2,4139228,miss,0,-58/209,11,False
156,B7_birth_parent_siblings:capacity_nonclose_control:25118:55148,capacity_nonclose,55148,1,4/77,4/77,3,3628718,miss,0,-47/209,9,False
156,B7_birth_parent_siblings:capacity_nonclose_control:25118:55148,capacity_nonclose,55148,1,4/77,4/77,4,3118208,miss,0,-36/209,7,False
156,B7_birth_parent_siblings:capacity_nonclose_control:25118:55148,capacity_nonclose,55148,1,4/77,4/77,5,2607698,miss,0,-25/209,5,False
156,B7_birth_parent_siblings:capacity_nonclose_control:25118:55148,capacity_nonclose,55148,1,4/77,4/77,6,2097188,miss,0,-14/209,3,False
156,B7_birth_parent_siblings:capacity_nonclose_control:25118:55148,capacity_nonclose,55148,1,4/77,4/77,7,1586678,trim,0,-3/209,1,False
156,B7_birth_parent_siblings:capacity_nonclose_control:25118:55148,capacity_nonclose,55148,1,4/77,4/77,8,1076168,trim,0,-5/133,2,False
156,B7_birth_parent_siblings:capacity_nonclose_control:25118:55148,capacity_nonclose,55148,1,4/77,4/77,9,565658,miss,0,-12/133,4,False
156,B7_birth_parent_siblings:capacity_nonclose_control:25118:55148,capacity_nonclose,55148,1,4/77,4/77,10,55148,miss,0,-1/7,6,False
156,B7_birth_parent_siblings:capacity_nonclose_control:25118:55148,capacity_nonclose,55148,1,4/77,4/77,11,9244328,miss,0,-26/133,8,False
156,B7_birth_parent_siblings:capacity_nonclose_control:25118:55148,capacity_nonclose,55148,1,4/77,4/77,12,8733818,miss,0,-33/133,10,False
156,B7_birth_parent_siblings:capacity_nonclose_control:25118:55148,capacity_nonclose,55148,1,4/77,4/77,13,8223308,miss,0,-40/133,12,False
156,B7_birth_parent_siblings:capacity_nonclose_control:25118:55148,capacity_nonclose,55148,1,4/77,4/77,14,7712798,miss,0,-47/133,14,False
156,B7_birth_parent_siblings:capacity_nonclose_control:25118:55148,capacity_nonclose,55148,1,4/77,4/77,15,7202288,miss,0,-54/133,16,False
156,B7_birth_parent_siblings:capacity_nonclose_control:25118:55148,capacity_nonclose,55148,1,4/77,4/77,16,6691778,miss,0,-61/133,18,False
156,B7_birth_parent_siblings:capacity_nonclose_control:25118:55148,capacity_nonclose,55148,1,4/77,4/77,17,6181268,miss,0,-102/209,19,False
156,B7_birth_parent_siblings:capacity_nonclose_control:25118:55148,capacity_nonclose,55148,1,4/77,4/77,18,5670758,miss,0,-91/209,17,False
157,B7_birth_parent_siblings:capacity_nonclose_control:25240:55270,capacity_nonclose,55270,1,4/77,4/77,0,9244450,miss,0,-80/209,15,False
157,B7_birth_parent_siblings:capacity_nonclose_control:25240:55270,capacity_nonclose,55270,1,4/77,4/77,1,8733940,miss,0,-91/209,17,False
157,B7_birth_parent_siblings:capacity_nonclose_control:25240:55270,capacity_nonclose,55270,1,4/77,4/77,2,8223430,miss,0,-102/209,19,False
157,B7_birth_parent_siblings:capacity_nonclose_control:25240:55270,capacity_nonclose,55270,1,4/77,4/77,3,7712920,miss,0,-61/133,18,False
157,B7_birth_parent_siblings:capacity_nonclose_control:25240:55270,capacity_nonclose,55270,1,4/77,4/77,4,7202410,miss,0,-54/133,16,False
157,B7_birth_parent_siblings:capacity_nonclose_control:25240:55270,capacity_nonclose,55270,1,4/77,4/77,5,6691900,miss,0,-47/133,14,False
157,B7_birth_parent_siblings:capacity_nonclose_control:25240:55270,capacity_nonclose,55270,1,4/77,4/77,6,6181390,miss,0,-40/133,12,False
157,B7_birth_parent_siblings:capacity_nonclose_control:25240:55270,capacity_nonclose,55270,1,4/77,4/77,7,5670880,miss,0,-33/133,10,False
157,B7_birth_parent_siblings:capacity_nonclose_control:25240:55270,capacity_nonclose,55270,1,4/77,4/77,8,5160370,miss,0,-26/133,8,False
157,B7_birth_parent_siblings:capacity_nonclose_control:25240:55270,capacity_nonclose,55270,1,4/77,4/77,9,4649860,miss,0,-1/7,6,False
157,B7_birth_parent_siblings:capacity_nonclose_control:25240:55270,capacity_nonclose,55270,1,4/77,4/77,10,4139350,miss,0,-12/133,4,False
157,B7_birth_parent_siblings:capacity_nonclose_control:25240:55270,capacity_nonclose,55270,1,4/77,4/77,11,3628840,trim,0,-5/133,2,False
157,B7_birth_parent_siblings:capacity_nonclose_control:25240:55270,capacity_nonclose,55270,1,4/77,4/77,12,3118330,trim,0,-3/209,1,False
157,B7_birth_parent_siblings:capacity_nonclose_control:25240:55270,capacity_nonclose,55270,1,4/77,4/77,13,2607820,miss,0,-14/209,3,False
157,B7_birth_parent_siblings:capacity_nonclose_control:25240:55270,capacity_nonclose,55270,1,4/77,4/77,14,2097310,miss,0,-25/209,5,False
157,B7_birth_parent_siblings:capacity_nonclose_control:25240:55270,capacity_nonclose,55270,1,4/77,4/77,15,1586800,miss,0,-36/209,7,False
157,B7_birth_parent_siblings:capacity_nonclose_control:25240:55270,capacity_nonclose,55270,1,4/77,4/77,16,1076290,miss,0,-47/209,9,False
157,B7_birth_parent_siblings:capacity_nonclose_control:25240:55270,capacity_nonclose,55270,1,4/77,4/77,17,565780,miss,0,-58/209,11,False
157,B7_birth_parent_siblings:capacity_nonclose_control:25240:55270,capacity_nonclose,55270,1,4/77,4/77,18,55270,miss,0,-69/209,13,False
158,B7_birth_parent_siblings:capacity_nonclose_control:25580:55610,capacity_nonclose,55610,1,4/77,4/77,0,8223770,miss,0,-80/209,15,False
158,B7_birth_parent_siblings:capacity_nonclose_control:25580:55610,capacity_nonclose,55610,1,4/77,4/77,1,7713260,miss,0,-69/209,13,False
158,B7_birth_parent_siblings:capacity_nonclose_control:25580:55610,capacity_nonclose,55610,1,4/77,4/77,2,7202750,miss,0,-58/209,11,False
158,B7_birth_parent_siblings:capacity_nonclose_control:25580:55610,capacity_nonclose,55610,1,4/77,4/77,3,6692240,miss,0,-47/209,9,False
158,B7_birth_parent_siblings:capacity_nonclose_control:25580:55610,capacity_nonclose,55610,1,4/77,4/77,4,6181730,miss,0,-36/209,7,False
158,B7_birth_parent_siblings:capacity_nonclose_control:25580:55610,capacity_nonclose,55610,1,4/77,4/77,5,5671220,miss,0,-25/209,5,False
158,B7_birth_parent_siblings:capacity_nonclose_control:25580:55610,capacity_nonclose,55610,1,4/77,4/77,6,5160710,miss,0,-14/209,3,False
158,B7_birth_parent_siblings:capacity_nonclose_control:25580:55610,capacity_nonclose,55610,1,4/77,4/77,7,4650200,trim,0,-3/209,1,False
158,B7_birth_parent_siblings:capacity_nonclose_control:25580:55610,capacity_nonclose,55610,1,4/77,4/77,8,4139690,trim,0,-5/133,2,False
158,B7_birth_parent_siblings:capacity_nonclose_control:25580:55610,capacity_nonclose,55610,1,4/77,4/77,9,3629180,miss,0,-12/133,4,False
