h,observed_pair_count,independent_expected_pair_count,independent_observed_to_expected,mod30_expected_pair_count,mod30_observed_to_expected,mod210_expected_pair_count,mod210_observed_to_expected
80,152,555.5481491404217,0.2736036475599527,75.23467085161631,2.020345118539646,152.71122129008177,0.9953427044583006
81,22,555.5475935472696,0.03960056754008439,15.341462580886452,1.434022335485096,10.203803878567978,2.1560586877026027
82,136,555.5470379541174,0.2448037532534414,72.61396525197642,1.8729179645825542,154.1969942288725,0.8819886579509912
83,737,555.5464823609652,1.3266216660537429,1217.298534024829,0.6054389941333549,932.6448966609145,0.7902257361173919
84,382,555.5459267678131,0.6876119175645662,297.1672511239191,1.2854713921377077,402.9064347881652,0.9481109434274558
85,58,555.5453711746609,0.10440191388394283,106.78799736746014,0.5431322005264372,60.8849363247607,0.9526165830350478
86,1511,555.5448155815086,2.7198525800630184,2196.932059348073,0.6877772999718438,1701.061686066885,0.8882687867091189
87,37,555.5442599883565,0.06660135414012823,24.94663637793806,1.4831658841478732,38.722434236731885,0.9555184411650961
88,196,555.5437043952043,0.35280752612141736,215.1811502174284,0.9108604531667995,222.8923052722553,0.8793484358313435
89,78,555.5431488020521,0.140403135504768,71.39421593458856,1.0925254795355364,56.557489238698686,1.3791276990886925
90,3341,555.5425932088999,6.013940318602517,4701.818953783804,0.7105760627621187,3749.904684354563,0.8909559792117906
91,48,555.5420376157477,0.08640210236115417,71.39419750457286,0.6723235455784142,72.37000016396547,0.6632582546807869
92,313,555.5414820225956,0.5634142726128043,215.18109848414574,1.4545887264492305,120.92502598707578,2.588380671784621
93,5,555.5409264294433,0.009000236998083753,24.94662654553638,0.2004279011782711,14.792439128123197,0.33801051717658
94,3477,555.5403708362912,6.258771067826888,2196.8664440165135,1.5827088667452303,1688.8064428310804,2.0588505063796587
95,333,555.5398152431391,0.5994169830190449,106.78676199481362,3.1183640535535018,184.11230193494998,1.8086787058784077
96,97,555.5392596499868,0.17460512162743297,297.1608021313076,0.3264225944481676,166.80648609214853,0.5815121598234166
97,1931,555.5387040568346,3.4759054335887427,1217.2975440941282,1.5863007441101717,2102.80115262889,0.918298906953657
