seed_n,cohort_role,n,control_delta,checked_max_k,checked_max_prime,residue_modulus,residue,mod210,mod2310,nearest_covered_residue,nearest_covered_source_k,nearest_covered_source_prime,circular_residue_distance,normalized_residue_distance
916016,local_mod210_control,915806,-210,8,19,9699690,915806,206,1046,915808,4,7,2,2.0619215665655295e-07
916016,local_any_control,916015,-1,8,19,9699690,916015,205,1255,916018,4,7,3,3.092882349848294e-07
916119,complete_uncertified,916119,0,8,19,9699690,916119,99,1359,916198,5,11,79,8.144590187933842e-06
916119,local_mod210_control,915909,-210,8,19,9699690,915909,99,1149,915868,5,11,41,4.226939211459335e-06
916119,local_any_control,916118,-1,8,19,9699690,916118,98,1358,916198,5,11,80,8.247686266262118e-06
916444,complete_uncertified,916444,0,8,19,9699690,916444,4,1684,916442,4,7,2,2.0619215665655295e-07
916444,local_mod210_control,916234,-210,8,19,9699690,916234,4,1474,916232,4,7,2,2.0619215665655295e-07
916444,local_any_control,916443,-1,8,19,9699690,916443,3,1683,916442,4,7,1,1.0309607832827648e-07
916712,complete_uncertified,916712,0,8,19,9699690,916712,62,1952,916652,4,7,60,6.185764699696588e-06
916712,local_mod210_control,916502,-210,8,19,9699690,916502,62,1742,916528,5,11,26,2.680498036535188e-06
916712,local_any_control,916711,-1,8,19,9699690,916711,61,1951,916652,4,7,59,6.082668621368312e-06
916832,complete_uncertified,916832,0,8,19,9699690,916832,182,2072,916858,4,7,26,2.680498036535188e-06
916832,local_mod210_control,917042,210,8,19,9699690,917042,182,2282,917068,4,7,26,2.680498036535188e-06
916832,local_any_control,916831,-1,8,19,9699690,916831,181,2071,916858,4,7,27,2.783594114863465e-06
916899,complete_uncertified,916899,0,8,19,9699690,916899,39,2139,916862,4,7,37,3.8145548981462296e-06
916899,local_mod210_control,916689,-210,8,19,9699690,916689,39,1929,916652,4,7,37,3.8145548981462296e-06
916899,local_any_control,916898,-1,8,19,9699690,916898,38,2138,916862,4,7,36,3.711458819817953e-06
916929,complete_uncertified,916929,0,8,19,9699690,916929,69,2169,916952,5,11,23,2.371209801550359e-06
916929,local_mod210_control,916719,-210,8,19,9699690,916719,69,1959,916778,6,13,59,6.082668621368312e-06
916929,local_any_control,916928,-1,8,19,9699690,916928,68,2168,916952,5,11,24,2.4743058798786353e-06
917031,complete_uncertified,917031,0,8,19,9699690,917031,171,2271,917068,4,7,37,3.8145548981462296e-06
917031,local_mod210_control,916821,-210,8,19,9699690,916821,171,2061,916858,4,7,37,3.8145548981462296e-06
917031,local_any_control,917030,-1,8,19,9699690,917030,170,2270,917068,4,7,38,3.917650976474506e-06
917121,complete_uncertified,917121,0,8,19,9699690,917121,51,51,917072,4,7,49,5.051707838085547e-06
917121,local_mod210_control,916911,-210,8,19,9699690,916911,51,2151,916952,5,11,41,4.226939211459335e-06
917121,local_any_control,917120,-1,8,19,9699690,917120,50,50,917072,4,7,48,4.948611759757271e-06
917762,complete_uncertified,917762,0,8,19,9699690,917762,62,692,917799,8,19,37,3.8145548981462296e-06
917762,local_mod210_control,917552,-210,8,19,9699690,917552,62,482,917518,5,11,34,3.5052666631614e-06
917762,local_any_control,917761,-1,8,19,9699690,917761,61,691,917799,8,19,38,3.917650976474506e-06
917829,complete_uncertified,917829,0,8,19,9699690,917829,129,759,917848,5,11,19,1.958825488237253e-06
917829,local_mod210_control,917619,-210,8,19,9699690,917619,129,549,917612,5,11,7,7.216725482979353e-07
917829,local_any_control,917828,-1,8,19,9699690,917828,128,758,917848,5,11,20,2.0619215665655294e-06
917901,complete_uncertified,917901,0,8,19,9699690,917901,201,831,917908,4,7,7,7.216725482979353e-07
917901,local_mod210_control,917691,-210,8,19,9699690,917691,201,621,917698,4,7,7,7.216725482979353e-07
917901,local_any_control,917900,-1,8,19,9699690,917900,200,830,917908,4,7,8,8.247686266262118e-07
918334,complete_uncertified,918334,0,8,19,9699690,918334,4,1264,918332,4,7,2,2.0619215665655295e-07
918334,local_mod210_control,918124,-210,8,19,9699690,918124,4,1054,918122,4,7,2,2.0619215665655295e-07
918334,local_any_control,918333,-1,8,19,9699690,918333,3,1263,918332,4,7,1,1.0309607832827648e-07
918536,complete_uncertified,918536,0,8,19,9699690,918536,206,1466,918538,4,7,2,2.0619215665655295e-07
918536,local_mod210_control,918326,-210,8,19,9699690,918326,206,1256,918328,4,7,2,2.0619215665655295e-07
918536,local_any_control,918535,-1,8,19,9699690,918535,205,1465,918538,4,7,3,3.092882349848294e-07
918579,complete_uncertified,918579,0,8,19,9699690,918579,39,1509,918602,5,11,23,2.371209801550359e-06
918579,local_mod210_control,918369,-210,8,19,9699690,918369,39,1299,918362,7,17,7,7.216725482979353e-07
918579,local_any_control,918578,-1,8,19,9699690,918578,38,1508,918602,5,11,24,2.4743058798786353e-06
918662,complete_uncertified,918662,0,8,19,9699690,918662,122,1592,918602,5,11,60,6.185764699696588e-06
918662,local_mod210_control,918452,-210,8,19,9699690,918452,122,1382,918429,7,17,23,2.371209801550359e-06
918662,local_any_control,918661,-1,8,19,9699690,918661,121,1591,918602,5,11,59,6.082668621368312e-06
918709,complete_uncertified,918709,0,8,19,9699690,918709,169,1639,918748,4,7,39,4.020747054802782e-06
918709,local_mod210_control,918499,-210,8,19,9699690,918499,169,1429,918508,5,11,9,9.278647049544882e-07
918709,local_any_control,918708,-1,8,19,9699690,918708,168,1638,918748,4,7,40,4.123843133131059e-06
918788,complete_uncertified,918788,0,8,19,9699690,918788,38,1718,918752,4,7,36,3.711458819817953e-06
918788,local_mod210_control,918578,-210,8,19,9699690,918578,38,1508,918602,5,11,24,2.4743058798786353e-06
918788,local_any_control,918787,-1,8,19,9699690,918787,37,1717,918752,4,7,35,3.6083627414896764e-06
919018,complete_uncertified,919018,0,8,19,9699690,919018,58,1948,919071,6,13,53,5.464092151398653e-06
919018,local_mod210_control,918808,-210,8,19,9699690,918808,58,1738,918838,5,11,30,3.092882349848294e-06
919018,local_any_control,919017,-1,8,19,9699690,919017,57,1947,919071,6,13,54,5.56718822972693e-06
919174,complete_uncertified,919174,0,8,19,9699690,919174,4,2104,919172,4,7,2,2.0619215665655295e-07
919174,local_mod210_control,918964,-210,8,19,9699690,918964,4,1894,918962,4,7,2,2.0619215665655295e-07
919174,local_any_control,919173,-1,8,19,9699690,919173,3,2103,919172,4,7,1,1.0309607832827648e-07
919348,complete_uncertified,919348,0,8,19,9699690,919348,178,2278,919378,4,7,30,3.092882349848294e-06
919348,local_mod210_control,919138,-210,8,19,9699690,919138,178,2068,919168,4,7,30,3.092882349848294e-06
919348,local_any_control,919347,-1,8,19,9699690,919347,177,2277,919378,4,7,31,3.1959784281765704e-06
919550,complete_uncertified,919550,0,8,19,9699690,919550,170,170,919588,4,7,38,3.917650976474506e-06
919550,local_mod210_control,919340,-210,8,19,9699690,919340,170,2270,919378,4,7,38,3.917650976474506e-06
919550,local_any_control,919549,-1,8,19,9699690,919549,169,169,919588,4,7,39,4.020747054802782e-06
919796,complete_uncertified,919796,0,8,19,9699690,919796,206,416,919798,4,7,2,2.0619215665655295e-07
919796,local_mod210_control,919586,-210,8,19,9699690,919586,206,206,919588,4,7,2,2.0619215665655295e-07
919796,local_any_control,919795,-1,8,19,9699690,919795,205,415,919798,4,7,3,3.092882349848294e-07
920511,complete_uncertified,920511,0,8,19,9699690,920511,81,1131,920488,5,11,23,2.371209801550359e-06
920511,local_mod210_control,920301,-210,8,19,9699690,920301,81,921,920252,5,11,49,5.051707838085547e-06
920511,local_any_control,920510,-1,8,19,9699690,920510,80,1130,920488,5,11,22,2.2681137232220826e-06
920680,complete_uncertified,920680,0,8,19,9699690,920680,40,1300,920649,8,19,31,3.1959784281765704e-06
920680,local_mod210_control,920470,-210,8,19,9699690,920470,40,1090,920488,5,11,18,1.8557294099089764e-06
920680,local_any_control,920679,-1,8,19,9699690,920679,39,1299,920649,8,19,30,3.092882349848294e-06
920698,complete_uncertified,920698,0,8,19,9699690,920698,58,1318,920649,8,19,49,5.051707838085547e-06
920698,local_mod210_control,920908,210,8,19,9699690,920908,58,1528,920912,5,11,4,4.123843133131059e-07
920698,local_any_control,920697,-1,8,19,9699690,920697,57,1317,920649,8,19,48,4.948611759757271e-06
920961,complete_uncertified,920961,0,8,19,9699690,920961,111,1581,920949,6,13,12,1.2371529399393177e-06
920961,local_mod210_control,920751,-210,8,19,9699690,920751,111,1371,920818,5,11,67,6.907437247994524e-06
920961,local_any_control,920960,-1,8,19,9699690,920960,110,1580,920949,6,13,11,1.1340568616110413e-06
921178,complete_uncertified,921178,0,8,19,9699690,921178,118,1798,921148,5,11,30,3.092882349848294e-06
921178,local_mod210_control,920968,-210,8,19,9699690,920968,118,1588,920949,6,13,19,1.958825488237253e-06
921178,local_any_control,921177,-1,8,19,9699690,921177,117,1797,921148,5,11,29,2.9897862715200177e-06
921729,complete_uncertified,921729,0,8,19,9699690,921729,39,39,921692,4,7,37,3.8145548981462296e-06
921729,local_mod210_control,921519,-210,8,19,9699690,921519,39,2139,921482,4,7,37,3.8145548981462296e-06
921729,local_any_control,921728,-1,8,19,9699690,921728,38,38,921692,4,7,36,3.711458819817953e-06
921789,complete_uncertified,921789,0,8,19,9699690,921789,99,99,921801,6,13,12,1.2371529399393177e-06
921789,local_mod210_control,921579,-210,8,19,9699690,921579,99,2199,921572,5,11,7,7.216725482979353e-07
921789,local_any_control,921788,-1,8,19,9699690,921788,98,98,921801,6,13,13,1.340249018267594e-06
921838,complete_uncertified,921838,0,8,19,9699690,921838,148,148,921808,5,11,30,3.092882349848294e-06
921838,local_mod210_control,921628,-210,8,19,9699690,921628,148,2248,921572,5,11,56,5.773380386383483e-06
921838,local_any_control,921837,-1,8,19,9699690,921837,147,147,921808,5,11,29,2.9897862715200177e-06
921980,complete_uncertified,921980,0,8,19,9699690,921980,80,290,921999,7,17,19,1.958825488237253e-06
921980,local_mod210_control,921770,-210,8,19,9699690,921770,80,80,921801,6,13,31,3.1959784281765704e-06
921980,local_any_control,921979,-1,8,19,9699690,921979,79,289,921999,7,17,20,2.0619215665655294e-06
922198,complete_uncertified,922198,0,8,19,9699690,922198,88,508,922232,5,11,34,3.5052666631614e-06
922198,local_mod210_control,921988,-210,8,19,9699690,921988,88,298,921999,7,17,11,1.1340568616110413e-06
922198,local_any_control,922197,-1,8,19,9699690,922197,87,507,922232,5,11,35,3.6083627414896764e-06
922352,complete_uncertified,922352,0,8,19,9699690,922352,32,662,922322,4,7,30,3.092882349848294e-06
922352,local_mod210_control,922142,-210,8,19,9699690,922142,32,452,922138,5,11,4,4.123843133131059e-07
922352,local_any_control,922351,-1,8,19,9699690,922351,31,661,922322,4,7,29,2.9897862715200177e-06
922382,complete_uncertified,922382,0,8,19,9699690,922382,62,692,922322,4,7,60,6.185764699696588e-06
922382,local_mod210_control,922172,-210,8,19,9699690,922172,62,482,922161,7,17,11,1.1340568616110413e-06
922382,local_any_control,922381,-1,8,19,9699690,922381,61,691,922322,4,7,59,6.082668621368312e-06
922419,complete_uncertified,922419,0,8,19,9699690,922419,99,729,922468,5,11,49,5.051707838085547e-06
922419,local_mod210_control,922209,-210,8,19,9699690,922209,99,519,922232,5,11,23,2.371209801550359e-06
922419,local_any_control,922418,-1,8,19,9699690,922418,98,728,922468,5,11,50,5.1548039164138234e-06
922768,complete_uncertified,922768,0,8,19,9699690,922768,28,1078,922784,6,13,16,1.6495372532524236e-06
922768,local_mod210_control,922558,-210,8,19,9699690,922558,28,868,922562,5,11,4,4.123843133131059e-07
922768,local_any_control,922767,-1,8,19,9699690,922767,27,1077,922784,6,13,17,1.7526333315807e-06
922918,complete_uncertified,922918,0,8,19,9699690,922918,178,1228,922899,7,17,19,1.958825488237253e-06
922918,local_mod210_control,922708,-210,8,19,9699690,922708,178,1018,922738,4,7,30,3.092882349848294e-06
922918,local_any_control,922917,-1,8,19,9699690,922917,177,1227,922899,7,17,18,1.8557294099089764e-06
922959,complete_uncertified,922959,0,8,19,9699690,922959,9,1269,922952,4,7,7,7.216725482979353e-07
922959,local_mod210_control,922749,-210,8,19,9699690,922749,9,1059,922742,4,7,7,7.216725482979353e-07
922959,local_any_control,922958,-1,8,19,9699690,922958,8,1268,922952,4,7,6,6.185764699696588e-07
923409,complete_uncertified,923409,0,8,19,9699690,923409,39,1719,923372,4,7,37,3.8145548981462296e-06
923409,local_mod210_control,923199,-210,8,19,9699690,923199,39,1509,923222,5,11,23,2.371209801550359e-06
923409,local_any_control,923408,-1,8,19,9699690,923408,38,1718,923372,4,7,36,3.711458819817953e-06
923732,complete_uncertified,923732,0,8,19,9699690,923732,152,2042,923691,7,17,41,4.226939211459335e-06
923732,local_mod210_control,923522,-210,8,19,9699690,923522,152,1832,923529,7,17,7,7.216725482979353e-07
923732,local_any_control,923731,-1,8,19,9699690,923731,151,2041,923691,7,17,40,4.123843133131059e-06
923758,complete_uncertified,923758,0,8,19,9699690,923758,178,2068,923786,8,19,28,2.8866901931917413e-06
923758,local_mod210_control,923548,-210,8,19,9699690,923548,178,1858,923552,5,11,4,4.123843133131059e-07
923758,local_any_control,923757,-1,8,19,9699690,923757,177,2067,923786,8,19,29,2.9897862715200177e-06
924032,complete_uncertified,924032,0,8,19,9699690,924032,32,32,924002,4,7,30,3.092882349848294e-06
924032,local_mod210_control,923822,-210,8,19,9699690,923822,32,2132,923792,4,7,30,3.092882349848294e-06
924032,local_any_control,924031,-1,8,19,9699690,924031,31,31,924002,4,7,29,2.9897862715200177e-06
924088,complete_uncertified,924088,0,8,19,9699690,924088,88,88,924118,5,11,30,3.092882349848294e-06
924088,local_mod210_control,923878,-210,8,19,9699690,923878,88,2188,923882,5,11,4,4.123843133131059e-07
924088,local_any_control,924087,-1,8,19,9699690,924087,87,87,924118,5,11,31,3.1959784281765704e-06
924831,complete_uncertified,924831,0,8,19,9699690,924831,201,831,924838,4,7,7,7.216725482979353e-07
924831,local_mod210_control,924621,-210,8,19,9699690,924621,201,621,924628,4,7,7,7.216725482979353e-07
924831,local_any_control,924830,-1,8,19,9699690,924830,200,830,924838,4,7,8,8.247686266262118e-07
925558,complete_uncertified,925558,0,8,19,9699690,925558,88,1558,925569,7,17,11,1.1340568616110413e-06
925558,local_mod210_control,925348,-210,8,19,9699690,925348,88,1348,925346,8,19,2,2.0619215665655295e-07
925558,local_any_control,925557,-1,8,19,9699690,925557,87,1557,925569,7,17,12,1.2371529399393177e-06
925618,complete_uncertified,925618,0,8,19,9699690,925618,148,1618,925581,8,19,37,3.8145548981462296e-06
925618,local_mod210_control,925408,-210,8,19,9699690,925408,148,1408,925438,5,11,30,3.092882349848294e-06
925618,local_any_control,925617,-1,8,19,9699690,925617,147,1617,925581,8,19,36,3.711458819817953e-06
925791,complete_uncertified,925791,0,8,19,9699690,925791,111,1791,925768,5,11,23,2.371209801550359e-06
925791,local_mod210_control,926001,210,8,19,9699690,926001,111,2001,926098,4,7,97,1.0000319597842817e-05
925791,local_any_control,925790,-1,8,19,9699690,925790,110,1790,925768,5,11,22,2.2681137232220826e-06
926091,complete_uncertified,926091,0,8,19,9699690,926091,201,2091,926098,4,7,7,7.216725482979353e-07
926091,local_mod210_control,925881,-210,8,19,9699690,925881,201,1881,925888,4,7,7,7.216725482979353e-07
926091,local_any_control,926090,-1,8,19,9699690,926090,200,2090,926098,4,7,8,8.247686266262118e-07
926499,complete_uncertified,926499,0,8,19,9699690,926499,189,189,926518,4,7,19,1.958825488237253e-06
926499,local_mod210_control,926289,-210,8,19,9699690,926289,189,2289,926308,4,7,19,1.958825488237253e-06
926499,local_any_control,926498,-1,8,19,9699690,926498,188,188,926518,4,7,20,2.0619215665655294e-06
926638,complete_uncertified,926638,0,8,19,9699690,926638,118,328,926728,4,7,90,9.278647049544883e-06
926638,local_any_control,926637,-1,8,19,9699690,926637,117,327,926728,4,7,91,9.381743127873159e-06
926785,complete_uncertified,926785,0,8,19,9699690,926785,55,475,926758,5,11,27,2.783594114863465e-06
926785,local_mod210_control,926575,-210,8,19,9699690,926575,55,265,926522,4,7,53,5.464092151398653e-06
926785,local_any_control,926784,-1,8,19,9699690,926784,54,474,926758,5,11,26,2.680498036535188e-06
926848,complete_uncertified,926848,0,8,19,9699690,926848,118,538,926852,5,11,4,4.123843133131059e-07
926848,local_mod210_control,927058,210,8,19,9699690,927058,118,748,927064,6,13,6,6.185764699696588e-07
926848,local_any_control,926847,-1,8,19,9699690,926847,117,537,926852,5,11,5,5.154803916413823e-07
927032,complete_uncertified,927032,0,8,19,9699690,927032,92,722,927064,6,13,32,3.2990745065048473e-06
927032,local_mod210_control,926822,-210,8,19,9699690,926822,92,512,926852,5,11,30,3.092882349848294e-06
927032,local_any_control,927031,-1,8,19,9699690,927031,91,721,927064,6,13,33,3.4021705848331236e-06
927314,complete_uncertified,927314,0,8,19,9699690,927314,164,1004,927328,8,19,14,1.4433450965958706e-06
927314,local_mod210_control,927104,-210,8,19,9699690,927104,164,794,927088,5,11,16,1.6495372532524236e-06
927314,local_any_control,927313,-1,8,19,9699690,927313,163,1003,927328,8,19,15,1.546441174924147e-06
927471,complete_uncertified,927471,0,8,19,9699690,927471,111,1161,927512,5,11,41,4.226939211459335e-06
927471,local_mod210_control,927681,210,8,19,9699690,927681,111,1371,927748,5,11,67,6.907437247994524e-06
927471,local_any_control,927470,-1,8,19,9699690,927470,110,1160,927512,5,11,42,4.3300352897876115e-06
928228,complete_uncertified,928228,0,8,19,9699690,928228,28,1918,928202,4,7,26,2.680498036535188e-06
928228,local_mod210_control,928018,-210,8,19,9699690,928018,28,1708,928022,8,19,4,4.123843133131059e-07
928228,local_any_control,928227,-1,8,19,9699690,928227,27,1917,928202,4,7,25,2.5774019582069117e-06
928551,complete_uncertified,928551,0,8,19,9699690,928551,141,2241,928502,5,11,49,5.051707838085547e-06
928551,local_mod210_control,928341,-210,8,19,9699690,928341,141,2031,928408,4,7,67,6.907437247994524e-06
928551,local_any_control,928550,-1,8,19,9699690,928550,140,2240,928502,5,11,48,4.948611759757271e-06
928562,complete_uncertified,928562,0,8,19,9699690,928562,152,2252,928618,4,7,56,5.773380386383483e-06
928562,local_mod210_control,928352,-210,8,19,9699690,928352,152,2042,928408,4,7,56,5.773380386383483e-06
928562,local_any_control,928561,-1,8,19,9699690,928561,151,2251,928618,4,7,57,5.876476464711759e-06
928629,complete_uncertified,928629,0,8,19,9699690,928629,9,9,928622,4,7,7,7.216725482979353e-07
