selected_rank,seed_mod210,priority_label,direction_label,seed_n,cohort_role,n,control_delta,row_mod210,residue,nearest_covered_residue,nearest_covered_source_k,nearest_covered_source_prime,circular_residue_distance,complete_circular_residue_distance,distance_minus_complete,normalized_residue_distance
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,863516,local_mod210_control,863306,-210,206,863306,863308,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,863516,local_any_control,863515,-1,205,863515,863518,4,7,3,2,1,3.092882349848294e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,865406,complete_uncertified,865406,0,206,865406,865408,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,865406,local_mod210_control,865196,-210,206,865196,865198,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,865406,local_any_control,865405,-1,205,865405,865408,4,7,3,2,1,3.092882349848294e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,879896,complete_uncertified,879896,0,206,879896,879898,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,879896,local_mod210_control,879686,-210,206,879686,879688,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,879896,local_any_control,879895,-1,205,879895,879898,4,7,3,2,1,3.092882349848294e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,882626,complete_uncertified,882626,0,206,882626,882628,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,882626,local_mod210_control,882416,-210,206,882416,882418,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,882626,local_any_control,882625,-1,205,882625,882628,4,7,3,2,1,3.092882349848294e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,887876,complete_uncertified,887876,0,206,887876,887878,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,887876,local_mod210_control,887666,-210,206,887666,887668,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,887876,local_any_control,887875,-1,205,887875,887878,4,7,3,2,1,3.092882349848294e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,901736,complete_uncertified,901736,0,206,901736,901738,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,901736,local_mod210_control,901526,-210,206,901526,901528,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,901736,local_any_control,901735,-1,205,901735,901738,4,7,3,2,1,3.092882349848294e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,902366,complete_uncertified,902366,0,206,902366,902368,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,902366,local_mod210_control,902156,-210,206,902156,902158,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,902366,local_any_control,902365,-1,205,902365,902368,4,7,3,2,1,3.092882349848294e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,902576,complete_uncertified,902576,0,206,902576,902578,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,902576,local_mod210_control,902786,210,206,902786,902788,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,902576,local_any_control,902575,-1,205,902575,902578,4,7,3,2,1,3.092882349848294e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,907826,complete_uncertified,907826,0,206,907826,907828,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,907826,local_mod210_control,907616,-210,206,907616,907618,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,907826,local_any_control,907825,-1,205,907825,907828,4,7,3,2,1,3.092882349848294e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,912026,complete_uncertified,912026,0,206,912026,912028,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,912026,local_mod210_control,912236,210,206,912236,912238,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,912026,local_any_control,912025,-1,205,912025,912028,4,7,3,2,1,3.092882349848294e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,916016,complete_uncertified,916016,0,206,916016,916018,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,916016,local_mod210_control,915806,-210,206,915806,915808,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,916016,local_any_control,916015,-1,205,916015,916018,4,7,3,2,1,3.092882349848294e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,918536,complete_uncertified,918536,0,206,918536,918538,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,918536,local_mod210_control,918326,-210,206,918326,918328,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,918536,local_any_control,918535,-1,205,918535,918538,4,7,3,2,1,3.092882349848294e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,919796,complete_uncertified,919796,0,206,919796,919798,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,919796,local_mod210_control,919586,-210,206,919586,919588,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,919796,local_any_control,919795,-1,205,919795,919798,4,7,3,2,1,3.092882349848294e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,933026,complete_uncertified,933026,0,206,933026,933028,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,933026,local_mod210_control,932816,-210,206,932816,932818,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,933026,local_any_control,933025,-1,205,933025,933028,4,7,3,2,1,3.092882349848294e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,934706,complete_uncertified,934706,0,206,934706,934708,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,934706,local_mod210_control,934916,210,206,934916,934918,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,934706,local_any_control,934705,-1,205,934705,934708,4,7,3,2,1,3.092882349848294e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,942686,complete_uncertified,942686,0,206,942686,942688,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,942686,local_mod210_control,942476,-210,206,942476,942478,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,942686,local_any_control,942685,-1,205,942685,942688,4,7,3,2,1,3.092882349848294e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,943736,complete_uncertified,943736,0,206,943736,943738,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,943736,local_mod210_control,943526,-210,206,943526,943528,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,943736,local_any_control,943735,-1,205,943735,943738,4,7,3,2,1,3.092882349848294e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,945206,complete_uncertified,945206,0,206,945206,945208,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,945206,local_mod210_control,944996,-210,206,944996,944998,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,945206,local_any_control,945205,-1,205,945205,945208,4,7,3,2,1,3.092882349848294e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,948146,complete_uncertified,948146,0,206,948146,948148,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,948146,local_mod210_control,947936,-210,206,947936,947938,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,948146,local_any_control,948145,-1,205,948145,948148,4,7,3,2,1,3.092882349848294e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,950876,complete_uncertified,950876,0,206,950876,950878,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,950876,local_mod210_control,950666,-210,206,950666,950668,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,950876,local_any_control,950875,-1,205,950875,950878,4,7,3,2,1,3.092882349848294e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,953396,complete_uncertified,953396,0,206,953396,953398,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,953396,local_mod210_control,953186,-210,206,953186,953188,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,953396,local_any_control,953395,-1,205,953395,953398,4,7,3,2,1,3.092882349848294e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,960326,complete_uncertified,960326,0,206,960326,960328,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,960326,local_mod210_control,960116,-210,206,960116,960118,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,960326,local_any_control,960325,-1,205,960325,960328,4,7,3,2,1,3.092882349848294e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,961796,complete_uncertified,961796,0,206,961796,961798,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,961796,local_mod210_control,961586,-210,206,961586,961588,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,961796,local_any_control,961795,-1,205,961795,961798,4,7,3,2,1,3.092882349848294e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,967676,complete_uncertified,967676,0,206,967676,967678,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,967676,local_mod210_control,967466,-210,206,967466,967468,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,967676,local_any_control,967675,-1,205,967675,967678,4,7,3,2,1,3.092882349848294e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,971666,complete_uncertified,971666,0,206,971666,971668,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,971666,local_mod210_control,971456,-210,206,971456,971458,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,971666,local_any_control,971665,-1,205,971665,971668,4,7,3,2,1,3.092882349848294e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,975446,complete_uncertified,975446,0,206,975446,975448,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,975446,local_mod210_control,975236,-210,206,975236,975238,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,975446,local_any_control,975445,-1,205,975445,975448,4,7,3,2,1,3.092882349848294e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,978806,complete_uncertified,978806,0,206,978806,978808,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,978806,local_mod210_control,978596,-210,206,978596,978598,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,978806,local_any_control,978805,-1,205,978805,978808,4,7,3,2,1,3.092882349848294e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,981326,complete_uncertified,981326,0,206,981326,981328,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,981326,local_mod210_control,981116,-210,206,981116,981118,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,981326,local_any_control,981325,-1,205,981325,981328,4,7,3,2,1,3.092882349848294e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,984476,complete_uncertified,984476,0,206,984476,984478,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,984476,local_mod210_control,984266,-210,206,984266,984268,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,984476,local_any_control,984475,-1,205,984475,984478,4,7,3,2,1,3.092882349848294e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,997496,complete_uncertified,997496,0,206,997496,997498,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,997496,local_mod210_control,997706,210,206,997706,997708,4,7,2,2,0,2.0619215665655295e-07
4,206,large_class_mixed_direction,mod210_tied__any_complete_smaller,997496,local_any_control,997495,-1,205,997495,997498,4,7,3,2,1,3.092882349848294e-07
5,118,large_class_mixed_direction,mod210_tied__any_complete_larger,9148,complete_uncertified,9148,0,118,9148,9129,6,13,19,19,0,1.958825488237253e-06
5,118,large_class_mixed_direction,mod210_tied__any_complete_larger,9148,local_mod210_control,8938,-210,118,8938,9028,4,7,90,19,71,9.278647049544883e-06
5,118,large_class_mixed_direction,mod210_tied__any_complete_larger,9148,local_any_control,9147,-1,117,9147,9129,6,13,18,19,-1,1.8557294099089764e-06
5,118,large_class_mixed_direction,mod210_tied__any_complete_larger,14608,complete_uncertified,14608,0,118,14608,14589,6,13,19,19,0,1.958825488237253e-06
5,118,large_class_mixed_direction,mod210_tied__any_complete_larger,14608,local_mod210_control,14398,-210,118,14398,14402,5,11,4,19,-15,4.123843133131059e-07
5,118,large_class_mixed_direction,mod210_tied__any_complete_larger,14608,local_any_control,14607,-1,117,14607,14589,6,13,18,19,-1,1.8557294099089764e-06
5,118,large_class_mixed_direction,mod210_tied__any_complete_larger,17338,complete_uncertified,17338,0,118,17338,17319,6,13,19,19,0,1.958825488237253e-06
5,118,large_class_mixed_direction,mod210_tied__any_complete_larger,17338,local_mod210_control,17128,-210,118,17128,17042,5,11,86,19,67,8.866262736231776e-06
5,118,large_class_mixed_direction,mod210_tied__any_complete_larger,17338,local_any_control,17337,-1,117,17337,17319,6,13,18,19,-1,1.8557294099089764e-06
5,118,large_class_mixed_direction,mod210_tied__any_complete_larger,18808,complete_uncertified,18808,0,118,18808,18789,7,17,19,19,0,1.958825488237253e-06
5,118,large_class_mixed_direction,mod210_tied__any_complete_larger,18808,local_mod210_control,19018,210,118,19018,19022,5,11,4,19,-15,4.123843133131059e-07
5,118,large_class_mixed_direction,mod210_tied__any_complete_larger,18808,local_any_control,18807,-1,117,18807,18789,7,17,18,19,-1,1.8557294099089764e-06
5,118,large_class_mixed_direction,mod210_tied__any_complete_larger,26788,complete_uncertified,26788,0,118,26788,26848,5,11,60,60,0,6.185764699696588e-06
5,118,large_class_mixed_direction,mod210_tied__any_complete_larger,26788,local_mod210_control,26578,-210,118,26578,26612,5,11,34,60,-26,3.5052666631614e-06
5,118,large_class_mixed_direction,mod210_tied__any_complete_larger,26788,local_any_control,26787,-1,117,26787,26848,5,11,61,60,1,6.2888607780248645e-06
5,118,large_class_mixed_direction,mod210_tied__any_complete_larger,33298,complete_uncertified,33298,0,118,33298,33212,5,11,86,86,0,8.866262736231776e-06
5,118,large_class_mixed_direction,mod210_tied__any_complete_larger,33298,local_mod210_control,33088,-210,118,33088,33069,7,17,19,86,-67,1.958825488237253e-06
5,118,large_class_mixed_direction,mod210_tied__any_complete_larger,33298,local_any_control,33297,-1,117,33297,33212,5,11,85,86,-1,8.7631666579035e-06
5,118,large_class_mixed_direction,mod210_tied__any_complete_larger,36448,complete_uncertified,36448,0,118,36448,36429,6,13,19,19,0,1.958825488237253e-06
5,118,large_class_mixed_direction,mod210_tied__any_complete_larger,36448,local_mod210_control,36238,-210,118,36238,36182,5,11,56,19,37,5.773380386383483e-06
